teams,round,Player,disposals,odds,home,away
port-adelaide v collingwood,R19,jordan de goey,To Get 15 or More Disposals,1.08,POR,COL
port-adelaide v collingwood,R19,jack crisp,To Get 15 or More Disposals,1.09,POR,COL
port-adelaide v collingwood,R19,john noble,To Get 15 or More Disposals,1.10,POR,COL
port-adelaide v collingwood,R19,isaac quaynor,To Get 15 or More Disposals,1.13,POR,COL
port-adelaide v collingwood,R19,taylor adams,To Get 15 or More Disposals,1.17,POR,COL
port-adelaide v collingwood,R19,brayden maynard,To Get 15 or More Disposals,1.24,POR,COL
port-adelaide v collingwood,R19,steele sidebottom,To Get 15 or More Disposals,1.24,POR,COL
port-adelaide v collingwood,R19,patrick lipinski,To Get 15 or More Disposals,1.33,POR,COL
port-adelaide v collingwood,R19,darcy moore,To Get 15 or More Disposals,1.34,POR,COL
port-adelaide v collingwood,R19,jeremy howe,To Get 15 or More Disposals,1.35,POR,COL
port-adelaide v collingwood,R19,darcy cameron,To Get 15 or More Disposals,1.49,POR,COL
port-adelaide v collingwood,R19,mason cox,To Get 15 or More Disposals,3.20,POR,COL
port-adelaide v collingwood,R19,daniel mcstay,To Get 15 or More Disposals,3.35,POR,COL
port-adelaide v collingwood,R19,connor rozee,To Get 20 or More Disposals,1.09,POR,COL
port-adelaide v collingwood,R19,zak butters,To Get 20 or More Disposals,1.12,POR,COL
port-adelaide v collingwood,R19,dan houston,To Get 20 or More Disposals,1.29,POR,COL
port-adelaide v collingwood,R19,ollie wines,To Get 20 or More Disposals,1.30,POR,COL
port-adelaide v collingwood,R19,travis boak,To Get 20 or More Disposals,2.20,POR,COL
port-adelaide v collingwood,R19,xavier duursma,To Get 20 or More Disposals,2.25,POR,COL
port-adelaide v collingwood,R19,jason horne-francis,To Get 20 or More Disposals,2.60,POR,COL
port-adelaide v collingwood,R19,willem drew,To Get 20 or More Disposals,2.60,POR,COL
port-adelaide v collingwood,R19,kane farrell,To Get 20 or More Disposals,2.70,POR,COL
port-adelaide v collingwood,R19,ryan burton,To Get 20 or More Disposals,3.30,POR,COL
port-adelaide v collingwood,R19,jeremy finlayson,To Get 20 or More Disposals,5.70,POR,COL
port-adelaide v collingwood,R19,lachlan jones,To Get 20 or More Disposals,5.80,POR,COL
port-adelaide v collingwood,R19,sam powell-pepper,To Get 20 or More Disposals,5.90,POR,COL
port-adelaide v collingwood,R19,aliir aliir,To Get 20 or More Disposals,7.25,POR,COL
port-adelaide v collingwood,R19,miles bergman,To Get 20 or More Disposals,7.25,POR,COL
port-adelaide v collingwood,R19,charlie dixon,To Get 20 or More Disposals,8.50,POR,COL
port-adelaide v collingwood,R19,scott lycett,To Get 20 or More Disposals,8.75,POR,COL
port-adelaide v collingwood,R19,nick daicos,To Get 20 or More Disposals,SUS,POR,COL
port-adelaide v collingwood,R19,tom mitchell,To Get 20 or More Disposals,1.09,POR,COL
port-adelaide v collingwood,R19,josh daicos,To Get 20 or More Disposals,1.22,POR,COL
port-adelaide v collingwood,R19,scott pendlebury,To Get 20 or More Disposals,1.27,POR,COL
port-adelaide v collingwood,R19,jordan de goey,To Get 20 or More Disposals,1.38,POR,COL
port-adelaide v collingwood,R19,jack crisp,To Get 20 or More Disposals,1.55,POR,COL
port-adelaide v collingwood,R19,john noble,To Get 20 or More Disposals,1.67,POR,COL
port-adelaide v collingwood,R19,isaac quaynor,To Get 20 or More Disposals,1.73,POR,COL
port-adelaide v collingwood,R19,steele sidebottom,To Get 20 or More Disposals,1.94,POR,COL
port-adelaide v collingwood,R19,taylor adams,To Get 20 or More Disposals,1.95,POR,COL
port-adelaide v collingwood,R19,brayden maynard,To Get 20 or More Disposals,2.20,POR,COL
port-adelaide v collingwood,R19,darcy moore,To Get 20 or More Disposals,2.70,POR,COL
port-adelaide v collingwood,R19,patrick lipinski,To Get 20 or More Disposals,2.80,POR,COL
port-adelaide v collingwood,R19,jeremy howe,To Get 20 or More Disposals,2.95,POR,COL
port-adelaide v collingwood,R19,darcy cameron,To Get 20 or More Disposals,3.35,POR,COL
port-adelaide v collingwood,R19,connor rozee,To Get 25 or More Disposals,1.53,POR,COL
port-adelaide v collingwood,R19,zak butters,To Get 25 or More Disposals,1.57,POR,COL
port-adelaide v collingwood,R19,dan houston,To Get 25 or More Disposals,2.20,POR,COL
port-adelaide v collingwood,R19,ollie wines,To Get 25 or More Disposals,2.20,POR,COL
port-adelaide v collingwood,R19,travis boak,To Get 25 or More Disposals,4.30,POR,COL
port-adelaide v collingwood,R19,xavier duursma,To Get 25 or More Disposals,5.20,POR,COL
port-adelaide v collingwood,R19,willem drew,To Get 25 or More Disposals,6.25,POR,COL
port-adelaide v collingwood,R19,jason horne-francis,To Get 25 or More Disposals,6.50,POR,COL
port-adelaide v collingwood,R19,kane farrell,To Get 25 or More Disposals,8.50,POR,COL
port-adelaide v collingwood,R19,ryan burton,To Get 25 or More Disposals,12.00,POR,COL
port-adelaide v collingwood,R19,nick daicos,To Get 25 or More Disposals,1.18,POR,COL
port-adelaide v collingwood,R19,tom mitchell,To Get 25 or More Disposals,1.53,POR,COL
port-adelaide v collingwood,R19,josh daicos,To Get 25 or More Disposals,1.99,POR,COL
port-adelaide v collingwood,R19,scott pendlebury,To Get 25 or More Disposals,2.20,POR,COL
port-adelaide v collingwood,R19,jordan de goey,To Get 25 or More Disposals,2.25,POR,COL
port-adelaide v collingwood,R19,jack crisp,To Get 25 or More Disposals,3.10,POR,COL
port-adelaide v collingwood,R19,steele sidebottom,To Get 25 or More Disposals,3.80,POR,COL
port-adelaide v collingwood,R19,isaac quaynor,To Get 25 or More Disposals,3.90,POR,COL
port-adelaide v collingwood,R19,john noble,To Get 25 or More Disposals,4.00,POR,COL
port-adelaide v collingwood,R19,taylor adams,To Get 25 or More Disposals,4.80,POR,COL
port-adelaide v collingwood,R19,brayden maynard,To Get 25 or More Disposals,6.00,POR,COL
port-adelaide v collingwood,R19,darcy moore,To Get 25 or More Disposals,8.50,POR,COL
port-adelaide v collingwood,R19,patrick lipinski,To Get 25 or More Disposals,10.00,POR,COL
port-adelaide v collingwood,R19,jeremy howe,To Get 25 or More Disposals,11.00,POR,COL
port-adelaide v collingwood,R19,zak butters,To Get 30 or More Disposals,2.80,POR,COL
port-adelaide v collingwood,R19,connor rozee,To Get 30 or More Disposals,2.90,POR,COL
port-adelaide v collingwood,R19,dan houston,To Get 30 or More Disposals,5.00,POR,COL
port-adelaide v collingwood,R19,ollie wines,To Get 30 or More Disposals,5.00,POR,COL
port-adelaide v collingwood,R19,travis boak,To Get 30 or More Disposals,9.00,POR,COL
port-adelaide v collingwood,R19,xavier duursma,To Get 30 or More Disposals,12.50,POR,COL
port-adelaide v collingwood,R19,willem drew,To Get 30 or More Disposals,15.00,POR,COL
port-adelaide v collingwood,R19,jason horne-francis,To Get 30 or More Disposals,17.00,POR,COL
port-adelaide v collingwood,R19,nick daicos,To Get 30 or More Disposals,1.66,POR,COL
port-adelaide v collingwood,R19,tom mitchell,To Get 30 or More Disposals,2.80,POR,COL
port-adelaide v collingwood,R19,josh daicos,To Get 30 or More Disposals,4.20,POR,COL
port-adelaide v collingwood,R19,jordan de goey,To Get 30 or More Disposals,4.25,POR,COL
port-adelaide v collingwood,R19,scott pendlebury,To Get 30 or More Disposals,5.50,POR,COL
port-adelaide v collingwood,R19,jack crisp,To Get 30 or More Disposals,8.25,POR,COL
port-adelaide v collingwood,R19,steele sidebottom,To Get 30 or More Disposals,9.25,POR,COL
port-adelaide v collingwood,R19,isaac quaynor,To Get 30 or More Disposals,11.00,POR,COL
port-adelaide v collingwood,R19,john noble,To Get 30 or More Disposals,13.00,POR,COL
port-adelaide v collingwood,R19,taylor adams,To Get 30 or More Disposals,14.00,POR,COL
port-adelaide v collingwood,R19,brayden maynard,To Get 30 or More Disposals,19.00,POR,COL
greater-western-sydney v gold-coast,R19,finn callaghan,To Get 15 or More Disposals,1.07,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie ash,To Get 15 or More Disposals,1.07,GWS,GCS
greater-western-sydney v gold-coast,R19,harry perryman,To Get 15 or More Disposals,1.12,GWS,GCS
greater-western-sydney v gold-coast,R19,harry himmelberg,To Get 15 or More Disposals,1.13,GWS,GCS
greater-western-sydney v gold-coast,R19,nick haynes,To Get 15 or More Disposals,1.20,GWS,GCS
greater-western-sydney v gold-coast,R19,toby greene,To Get 15 or More Disposals,1.22,GWS,GCS
greater-western-sydney v gold-coast,R19,callan ward,To Get 15 or More Disposals,1.24,GWS,GCS
greater-western-sydney v gold-coast,R19,sam taylor,To Get 15 or More Disposals,1.26,GWS,GCS
greater-western-sydney v gold-coast,R19,isaac cumming,To Get 15 or More Disposals,1.31,GWS,GCS
greater-western-sydney v gold-coast,R19,connor idun,To Get 15 or More Disposals,1.45,GWS,GCS
greater-western-sydney v gold-coast,R19,brent daniels,To Get 15 or More Disposals,1.47,GWS,GCS
greater-western-sydney v gold-coast,R19,kieren briggs,To Get 15 or More Disposals,1.96,GWS,GCS
greater-western-sydney v gold-coast,R19,daniel lloyd,To Get 15 or More Disposals,2.50,GWS,GCS
greater-western-sydney v gold-coast,R19,ryan angwin,To Get 15 or More Disposals,2.60,GWS,GCS
greater-western-sydney v gold-coast,R19,jack buckley,To Get 15 or More Disposals,2.90,GWS,GCS
greater-western-sydney v gold-coast,R19,toby bedford,To Get 15 or More Disposals,3.15,GWS,GCS
greater-western-sydney v gold-coast,R19,jake riccardi,To Get 15 or More Disposals,4.25,GWS,GCS
greater-western-sydney v gold-coast,R19,touk miller,To Get 15 or More Disposals,SUS,GWS,GCS
greater-western-sydney v gold-coast,R19,sam flanders,To Get 15 or More Disposals,1.06,GWS,GCS
greater-western-sydney v gold-coast,R19,matt rowell,To Get 15 or More Disposals,1.07,GWS,GCS
greater-western-sydney v gold-coast,R19,darcy macpherson,To Get 15 or More Disposals,1.13,GWS,GCS
greater-western-sydney v gold-coast,R19,brandon ellis,To Get 15 or More Disposals,1.19,GWS,GCS
greater-western-sydney v gold-coast,R19,ben ainsworth,To Get 15 or More Disposals,1.44,GWS,GCS
greater-western-sydney v gold-coast,R19,david swallow,To Get 15 or More Disposals,1.45,GWS,GCS
greater-western-sydney v gold-coast,R19,elijah hollands,To Get 15 or More Disposals,1.67,GWS,GCS
greater-western-sydney v gold-coast,R19,charlie ballard,To Get 15 or More Disposals,1.68,GWS,GCS
greater-western-sydney v gold-coast,R19,bailey humphrey,To Get 15 or More Disposals,1.76,GWS,GCS
greater-western-sydney v gold-coast,R19,nick holman,To Get 15 or More Disposals,1.93,GWS,GCS
greater-western-sydney v gold-coast,R19,jarrod witts,To Get 15 or More Disposals,1.98,GWS,GCS
greater-western-sydney v gold-coast,R19,jack lukosius,To Get 15 or More Disposals,2.40,GWS,GCS
greater-western-sydney v gold-coast,R19,ben long,To Get 15 or More Disposals,2.95,GWS,GCS
greater-western-sydney v gold-coast,R19,stephen coniglio,To Get 20 or More Disposals,1.07,GWS,GCS
greater-western-sydney v gold-coast,R19,josh kelly,To Get 20 or More Disposals,1.13,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie whitfield,To Get 20 or More Disposals,1.15,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie ash,To Get 20 or More Disposals,1.50,GWS,GCS
greater-western-sydney v gold-coast,R19,finn callaghan,To Get 20 or More Disposals,1.52,GWS,GCS
greater-western-sydney v gold-coast,R19,harry himmelberg,To Get 20 or More Disposals,1.73,GWS,GCS
greater-western-sydney v gold-coast,R19,nick haynes,To Get 20 or More Disposals,1.78,GWS,GCS
greater-western-sydney v gold-coast,R19,harry perryman,To Get 20 or More Disposals,1.90,GWS,GCS
greater-western-sydney v gold-coast,R19,callan ward,To Get 20 or More Disposals,1.97,GWS,GCS
greater-western-sydney v gold-coast,R19,sam taylor,To Get 20 or More Disposals,2.20,GWS,GCS
greater-western-sydney v gold-coast,R19,toby greene,To Get 20 or More Disposals,2.25,GWS,GCS
greater-western-sydney v gold-coast,R19,isaac cumming,To Get 20 or More Disposals,2.70,GWS,GCS
greater-western-sydney v gold-coast,R19,brent daniels,To Get 20 or More Disposals,3.25,GWS,GCS
greater-western-sydney v gold-coast,R19,connor idun,To Get 20 or More Disposals,3.50,GWS,GCS
greater-western-sydney v gold-coast,R19,kieren briggs,To Get 20 or More Disposals,5.60,GWS,GCS
greater-western-sydney v gold-coast,R19,daniel lloyd,To Get 20 or More Disposals,9.00,GWS,GCS
greater-western-sydney v gold-coast,R19,ryan angwin,To Get 20 or More Disposals,10.50,GWS,GCS
greater-western-sydney v gold-coast,R19,noah anderson,To Get 20 or More Disposals,1.07,GWS,GCS
greater-western-sydney v gold-coast,R19,touk miller,To Get 20 or More Disposals,1.17,GWS,GCS
greater-western-sydney v gold-coast,R19,sam flanders,To Get 20 or More Disposals,1.22,GWS,GCS
greater-western-sydney v gold-coast,R19,rory atkins,To Get 20 or More Disposals,1.40,GWS,GCS
greater-western-sydney v gold-coast,R19,wil powell,To Get 20 or More Disposals,1.51,GWS,GCS
greater-western-sydney v gold-coast,R19,matt rowell,To Get 20 or More Disposals,1.52,GWS,GCS
greater-western-sydney v gold-coast,R19,darcy macpherson,To Get 20 or More Disposals,1.71,GWS,GCS
greater-western-sydney v gold-coast,R19,brandon ellis,To Get 20 or More Disposals,1.77,GWS,GCS
greater-western-sydney v gold-coast,R19,ben ainsworth,To Get 20 or More Disposals,2.65,GWS,GCS
greater-western-sydney v gold-coast,R19,david swallow,To Get 20 or More Disposals,3.50,GWS,GCS
greater-western-sydney v gold-coast,R19,bailey humphrey,To Get 20 or More Disposals,3.80,GWS,GCS
greater-western-sydney v gold-coast,R19,elijah hollands,To Get 20 or More Disposals,4.20,GWS,GCS
greater-western-sydney v gold-coast,R19,charlie ballard,To Get 20 or More Disposals,4.40,GWS,GCS
greater-western-sydney v gold-coast,R19,jarrod witts,To Get 20 or More Disposals,5.60,GWS,GCS
greater-western-sydney v gold-coast,R19,nick holman,To Get 20 or More Disposals,5.60,GWS,GCS
greater-western-sydney v gold-coast,R19,jack lukosius,To Get 20 or More Disposals,9.25,GWS,GCS
greater-western-sydney v gold-coast,R19,stephen coniglio,To Get 25 or More Disposals,1.42,GWS,GCS
greater-western-sydney v gold-coast,R19,josh kelly,To Get 25 or More Disposals,1.52,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie whitfield,To Get 25 or More Disposals,1.71,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie ash,To Get 25 or More Disposals,3.20,GWS,GCS
greater-western-sydney v gold-coast,R19,finn callaghan,To Get 25 or More Disposals,3.30,GWS,GCS
greater-western-sydney v gold-coast,R19,nick haynes,To Get 25 or More Disposals,3.40,GWS,GCS
greater-western-sydney v gold-coast,R19,harry himmelberg,To Get 25 or More Disposals,3.80,GWS,GCS
greater-western-sydney v gold-coast,R19,callan ward,To Get 25 or More Disposals,4.00,GWS,GCS
greater-western-sydney v gold-coast,R19,harry perryman,To Get 25 or More Disposals,5.50,GWS,GCS
greater-western-sydney v gold-coast,R19,sam taylor,To Get 25 or More Disposals,6.00,GWS,GCS
greater-western-sydney v gold-coast,R19,toby greene,To Get 25 or More Disposals,6.75,GWS,GCS
greater-western-sydney v gold-coast,R19,isaac cumming,To Get 25 or More Disposals,9.50,GWS,GCS
greater-western-sydney v gold-coast,R19,brent daniels,To Get 25 or More Disposals,11.50,GWS,GCS
greater-western-sydney v gold-coast,R19,connor idun,To Get 25 or More Disposals,14.00,GWS,GCS
greater-western-sydney v gold-coast,R19,noah anderson,To Get 25 or More Disposals,1.39,GWS,GCS
greater-western-sydney v gold-coast,R19,sam flanders,To Get 25 or More Disposals,1.67,GWS,GCS
greater-western-sydney v gold-coast,R19,touk miller,To Get 25 or More Disposals,1.73,GWS,GCS
greater-western-sydney v gold-coast,R19,rory atkins,To Get 25 or More Disposals,2.60,GWS,GCS
greater-western-sydney v gold-coast,R19,wil powell,To Get 25 or More Disposals,3.15,GWS,GCS
greater-western-sydney v gold-coast,R19,matt rowell,To Get 25 or More Disposals,3.25,GWS,GCS
greater-western-sydney v gold-coast,R19,brandon ellis,To Get 25 or More Disposals,3.35,GWS,GCS
greater-western-sydney v gold-coast,R19,darcy macpherson,To Get 25 or More Disposals,3.75,GWS,GCS
greater-western-sydney v gold-coast,R19,ben ainsworth,To Get 25 or More Disposals,6.75,GWS,GCS
greater-western-sydney v gold-coast,R19,bailey humphrey,To Get 25 or More Disposals,11.50,GWS,GCS
greater-western-sydney v gold-coast,R19,david swallow,To Get 25 or More Disposals,14.00,GWS,GCS
greater-western-sydney v gold-coast,R19,elijah hollands,To Get 25 or More Disposals,16.00,GWS,GCS
greater-western-sydney v gold-coast,R19,josh kelly,To Get 30 or More Disposals,2.35,GWS,GCS
greater-western-sydney v gold-coast,R19,stephen coniglio,To Get 30 or More Disposals,2.45,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie whitfield,To Get 30 or More Disposals,3.20,GWS,GCS
greater-western-sydney v gold-coast,R19,nick haynes,To Get 30 or More Disposals,7.50,GWS,GCS
greater-western-sydney v gold-coast,R19,lachie ash,To Get 30 or More Disposals,9.00,GWS,GCS
greater-western-sydney v gold-coast,R19,finn callaghan,To Get 30 or More Disposals,9.25,GWS,GCS
greater-western-sydney v gold-coast,R19,callan ward,To Get 30 or More Disposals,9.50,GWS,GCS
greater-western-sydney v gold-coast,R19,harry himmelberg,To Get 30 or More Disposals,10.00,GWS,GCS
greater-western-sydney v gold-coast,R19,sam taylor,To Get 30 or More Disposals,19.00,GWS,GCS
greater-western-sydney v gold-coast,R19,harry perryman,To Get 30 or More Disposals,21.00,GWS,GCS
greater-western-sydney v gold-coast,R19,toby greene,To Get 30 or More Disposals,23.00,GWS,GCS
greater-western-sydney v gold-coast,R19,noah anderson,To Get 30 or More Disposals,2.40,GWS,GCS
greater-western-sydney v gold-coast,R19,sam flanders,To Get 30 or More Disposals,2.50,GWS,GCS
greater-western-sydney v gold-coast,R19,touk miller,To Get 30 or More Disposals,3.35,GWS,GCS
greater-western-sydney v gold-coast,R19,rory atkins,To Get 30 or More Disposals,6.00,GWS,GCS
greater-western-sydney v gold-coast,R19,brandon ellis,To Get 30 or More Disposals,7.50,GWS,GCS
greater-western-sydney v gold-coast,R19,matt rowell,To Get 30 or More Disposals,9.25,GWS,GCS
greater-western-sydney v gold-coast,R19,wil powell,To Get 30 or More Disposals,9.25,GWS,GCS
greater-western-sydney v gold-coast,R19,darcy macpherson,To Get 30 or More Disposals,10.50,GWS,GCS
melbourne v adelaide,R19,lachie hunter,To Get 15 or More Disposals,1.06,MEL,ADE
melbourne v adelaide,R19,max gawn,To Get 15 or More Disposals,1.10,MEL,ADE
melbourne v adelaide,R19,trent rivers,To Get 15 or More Disposals,1.11,MEL,ADE
melbourne v adelaide,R19,ed langdon,To Get 15 or More Disposals,1.13,MEL,ADE
melbourne v adelaide,R19,james jordon,To Get 15 or More Disposals,1.19,MEL,ADE
melbourne v adelaide,R19,tom sparrow,To Get 15 or More Disposals,1.22,MEL,ADE
melbourne v adelaide,R19,steven may,To Get 15 or More Disposals,1.27,MEL,ADE
melbourne v adelaide,R19,jake bowey,To Get 15 or More Disposals,1.32,MEL,ADE
melbourne v adelaide,R19,alex neal-bullen,To Get 15 or More Disposals,1.47,MEL,ADE
melbourne v adelaide,R19,adam tomlinson,To Get 15 or More Disposals,1.69,MEL,ADE
melbourne v adelaide,R19,jake lever,To Get 15 or More Disposals,1.69,MEL,ADE
melbourne v adelaide,R19,judd mcvee,To Get 15 or More Disposals,2.02,MEL,ADE
melbourne v adelaide,R19,taj woewodin,To Get 15 or More Disposals,2.50,MEL,ADE
melbourne v adelaide,R19,kysaiah pickett,To Get 15 or More Disposals,2.60,MEL,ADE
melbourne v adelaide,R19,ben keays,To Get 15 or More Disposals,SUS,MEL,ADE
melbourne v adelaide,R19,brodie smith,To Get 15 or More Disposals,1.09,MEL,ADE
melbourne v adelaide,R19,wayne milera,To Get 15 or More Disposals,1.15,MEL,ADE
melbourne v adelaide,R19,rory sloane,To Get 15 or More Disposals,1.18,MEL,ADE
melbourne v adelaide,R19,chayce jones,To Get 15 or More Disposals,1.26,MEL,ADE
melbourne v adelaide,R19,harry schoenberg,To Get 15 or More Disposals,1.30,MEL,ADE
melbourne v adelaide,R19,izak rankine,To Get 15 or More Disposals,1.48,MEL,ADE
melbourne v adelaide,R19,reilly o'brien,To Get 15 or More Disposals,1.67,MEL,ADE
melbourne v adelaide,R19,jake soligo,To Get 15 or More Disposals,1.69,MEL,ADE
melbourne v adelaide,R19,luke pedlar,To Get 15 or More Disposals,1.84,MEL,ADE
melbourne v adelaide,R19,taylor walker,To Get 15 or More Disposals,2.40,MEL,ADE
melbourne v adelaide,R19,angus brayshaw,To Get 20 or More Disposals,1.09,MEL,ADE
melbourne v adelaide,R19,christian petracca,To Get 20 or More Disposals,1.15,MEL,ADE
melbourne v adelaide,R19,jack viney,To Get 20 or More Disposals,1.16,MEL,ADE
melbourne v adelaide,R19,lachie hunter,To Get 20 or More Disposals,1.41,MEL,ADE
melbourne v adelaide,R19,christian salem,To Get 20 or More Disposals,1.46,MEL,ADE
melbourne v adelaide,R19,max gawn,To Get 20 or More Disposals,1.69,MEL,ADE
melbourne v adelaide,R19,trent rivers,To Get 20 or More Disposals,1.71,MEL,ADE
melbourne v adelaide,R19,ed langdon,To Get 20 or More Disposals,1.72,MEL,ADE
melbourne v adelaide,R19,james jordon,To Get 20 or More Disposals,1.96,MEL,ADE
melbourne v adelaide,R19,tom sparrow,To Get 20 or More Disposals,2.25,MEL,ADE
melbourne v adelaide,R19,steven may,To Get 20 or More Disposals,2.30,MEL,ADE
melbourne v adelaide,R19,jake bowey,To Get 20 or More Disposals,2.75,MEL,ADE
melbourne v adelaide,R19,alex neal-bullen,To Get 20 or More Disposals,3.50,MEL,ADE
melbourne v adelaide,R19,jake lever,To Get 20 or More Disposals,4.25,MEL,ADE
melbourne v adelaide,R19,adam tomlinson,To Get 20 or More Disposals,4.30,MEL,ADE
melbourne v adelaide,R19,kysaiah pickett,To Get 20 or More Disposals,6.75,MEL,ADE
melbourne v adelaide,R19,judd mcvee,To Get 20 or More Disposals,7.00,MEL,ADE
melbourne v adelaide,R19,taj woewodin,To Get 20 or More Disposals,9.25,MEL,ADE
melbourne v adelaide,R19,matt crouch,To Get 20 or More Disposals,1.15,MEL,ADE
melbourne v adelaide,R19,ben keays,To Get 20 or More Disposals,1.17,MEL,ADE
melbourne v adelaide,R19,mitch hinge,To Get 20 or More Disposals,1.37,MEL,ADE
melbourne v adelaide,R19,brodie smith,To Get 20 or More Disposals,1.54,MEL,ADE
melbourne v adelaide,R19,rory sloane,To Get 20 or More Disposals,1.95,MEL,ADE
melbourne v adelaide,R19,wayne milera,To Get 20 or More Disposals,1.95,MEL,ADE
melbourne v adelaide,R19,chayce jones,To Get 20 or More Disposals,2.25,MEL,ADE
melbourne v adelaide,R19,harry schoenberg,To Get 20 or More Disposals,2.75,MEL,ADE
melbourne v adelaide,R19,izak rankine,To Get 20 or More Disposals,3.35,MEL,ADE
melbourne v adelaide,R19,jake soligo,To Get 20 or More Disposals,3.60,MEL,ADE
melbourne v adelaide,R19,reilly o'brien,To Get 20 or More Disposals,4.60,MEL,ADE
melbourne v adelaide,R19,luke pedlar,To Get 20 or More Disposals,5.30,MEL,ADE
melbourne v adelaide,R19,angus brayshaw,To Get 25 or More Disposals,1.53,MEL,ADE
melbourne v adelaide,R19,jack viney,To Get 25 or More Disposals,1.60,MEL,ADE
melbourne v adelaide,R19,christian petracca,To Get 25 or More Disposals,1.71,MEL,ADE
melbourne v adelaide,R19,lachie hunter,To Get 25 or More Disposals,2.65,MEL,ADE
melbourne v adelaide,R19,christian salem,To Get 25 or More Disposals,3.35,MEL,ADE
melbourne v adelaide,R19,ed langdon,To Get 25 or More Disposals,3.90,MEL,ADE
melbourne v adelaide,R19,max gawn,To Get 25 or More Disposals,4.00,MEL,ADE
melbourne v adelaide,R19,trent rivers,To Get 25 or More Disposals,4.10,MEL,ADE
melbourne v adelaide,R19,james jordon,To Get 25 or More Disposals,4.80,MEL,ADE
melbourne v adelaide,R19,steven may,To Get 25 or More Disposals,6.00,MEL,ADE
melbourne v adelaide,R19,tom sparrow,To Get 25 or More Disposals,7.00,MEL,ADE
melbourne v adelaide,R19,jake bowey,To Get 25 or More Disposals,9.75,MEL,ADE
melbourne v adelaide,R19,alex neal-bullen,To Get 25 or More Disposals,13.00,MEL,ADE
melbourne v adelaide,R19,adam tomlinson,To Get 25 or More Disposals,17.00,MEL,ADE
melbourne v adelaide,R19,jake lever,To Get 25 or More Disposals,17.00,MEL,ADE
melbourne v adelaide,R19,jordan dawson,To Get 25 or More Disposals,1.20,MEL,ADE
melbourne v adelaide,R19,ben keays,To Get 25 or More Disposals,1.62,MEL,ADE
melbourne v adelaide,R19,matt crouch,To Get 25 or More Disposals,1.74,MEL,ADE
melbourne v adelaide,R19,mitch hinge,To Get 25 or More Disposals,2.65,MEL,ADE
melbourne v adelaide,R19,brodie smith,To Get 25 or More Disposals,3.15,MEL,ADE
melbourne v adelaide,R19,rory sloane,To Get 25 or More Disposals,4.90,MEL,ADE
melbourne v adelaide,R19,wayne milera,To Get 25 or More Disposals,5.10,MEL,ADE
melbourne v adelaide,R19,chayce jones,To Get 25 or More Disposals,6.25,MEL,ADE
melbourne v adelaide,R19,harry schoenberg,To Get 25 or More Disposals,9.75,MEL,ADE
melbourne v adelaide,R19,jake soligo,To Get 25 or More Disposals,11.00,MEL,ADE
melbourne v adelaide,R19,jack viney,To Get 30 or More Disposals,2.55,MEL,ADE
melbourne v adelaide,R19,angus brayshaw,To Get 30 or More Disposals,2.85,MEL,ADE
melbourne v adelaide,R19,christian petracca,To Get 30 or More Disposals,3.30,MEL,ADE
melbourne v adelaide,R19,lachie hunter,To Get 30 or More Disposals,6.25,MEL,ADE
melbourne v adelaide,R19,christian salem,To Get 30 or More Disposals,10.50,MEL,ADE
melbourne v adelaide,R19,ed langdon,To Get 30 or More Disposals,10.50,MEL,ADE
melbourne v adelaide,R19,max gawn,To Get 30 or More Disposals,12.50,MEL,ADE
melbourne v adelaide,R19,trent rivers,To Get 30 or More Disposals,12.50,MEL,ADE
melbourne v adelaide,R19,james jordon,To Get 30 or More Disposals,13.00,MEL,ADE
melbourne v adelaide,R19,steven may,To Get 30 or More Disposals,19.00,MEL,ADE
melbourne v adelaide,R19,tom sparrow,To Get 30 or More Disposals,26.00,MEL,ADE
melbourne v adelaide,R19,jordan dawson,To Get 30 or More Disposals,1.84,MEL,ADE
melbourne v adelaide,R19,ben keays,To Get 30 or More Disposals,2.65,MEL,ADE
melbourne v adelaide,R19,matt crouch,To Get 30 or More Disposals,3.30,MEL,ADE
melbourne v adelaide,R19,mitch hinge,To Get 30 or More Disposals,7.00,MEL,ADE
melbourne v adelaide,R19,brodie smith,To Get 30 or More Disposals,8.25,MEL,ADE
melbourne v adelaide,R19,rory sloane,To Get 30 or More Disposals,14.00,MEL,ADE
melbourne v adelaide,R19,wayne milera,To Get 30 or More Disposals,16.00,MEL,ADE
st-kilda v north-melbourne,R19,mason wood,To Get 15 or More Disposals,1.08,STK,NTH
st-kilda v north-melbourne,R19,brad hill,To Get 15 or More Disposals,1.09,STK,NTH
st-kilda v north-melbourne,R19,rowan marshall,To Get 15 or More Disposals,1.09,STK,NTH
st-kilda v north-melbourne,R19,zak jones,To Get 15 or More Disposals,1.10,STK,NTH
st-kilda v north-melbourne,R19,marcus windhager,To Get 15 or More Disposals,1.13,STK,NTH
st-kilda v north-melbourne,R19,callum wilkie,To Get 15 or More Disposals,1.15,STK,NTH
st-kilda v north-melbourne,R19,jade gresham,To Get 15 or More Disposals,1.24,STK,NTH
