Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 12 Jun 5:40pm,Domain Stadium,37580,Round 12,2004,WCE,ADE,108,76
Sat 12 Jun 7:10pm,Marvel Stadium,50003,Round 12,2004,ESS,BRL,96,162
Sun 13 Jun 2:10pm,GMHBA Stadium,21612,Round 12,2004,GEE,NTH,94,84
Sun 13 Jun 2:10pm,MCG,18666,Round 12,2004,RCH,FRE,71,81
Mon 14 Jun 2:10pm,MCG,56988,Round 12,2004,MEL,COL,82,73
Fri 18 Jun 7:40pm,Marvel Stadium,36925,Round 13,2004,STK,HAW,127,61
Sat 19 Jun 2:10pm,GMHBA Stadium,17648,Round 13,2004,GEE,BRL,92,65
Sat 19 Jun 5:40pm,Domain Stadium,36507,Round 13,2004,FRE,POR,102,112
Sat 19 Jun 7:10pm,Marvel Stadium,46618,Round 13,2004,RCH,CAR,93,124
Sun 20 Jun 1:10pm,Manuka Oval,8542,Round 13,2004,NTH,WCE,108,75
Sun 20 Jun 2:10pm,AAMI Stadium,36774,Round 13,2004,ADE,WBD,133,101
Sun 20 Jun 2:10pm,MCG,47314,Round 13,2004,ESS,MEL,69,95
Sat 26 Jun 7:20pm,Accor Stadium,50091,Round 13,2004,SYD,COL,85,79
Fri 2 Jul 7:40pm,Marvel Stadium,49419,Round 14,2004,ESS,NTH,79,100
Sat 3 Jul 2:10pm,Princes Park,26172,Round 14,2004,CAR,SYD,84,95
Sat 3 Jul 2:10pm,MCG,44329,Round 14,2004,COL,HAW,140,75
Sat 3 Jul 5:40pm,Domain Stadium,36668,Round 14,2004,WCE,GEE,51,49
Sat 3 Jul 7:10pm,Gabba,32744,Round 14,2004,BRL,RCH,114,96
Sun 4 Jul 1:10pm,UTAS Stadium,19223,Round 14,2004,STK,POR,47,93
Sun 4 Jul 2:10pm,Marvel Stadium,18734,Round 14,2004,WBD,FRE,76,117
Sun 4 Jul 2:10pm,AAMI Stadium,39288,Round 14,2004,ADE,MEL,145,73
Fri 9 Jul 7:40pm,Marvel Stadium,50627,Round 15,2004,COL,GEE,65,94
Sat 10 Jul 1:10pm,UTAS Stadium,15581,Round 15,2004,HAW,WCE,82,86
Sat 10 Jul 2:10pm,MCG,48286,Round 15,2004,RCH,ESS,77,155
Sat 10 Jul 5:40pm,Domain Stadium,37077,Round 15,2004,FRE,NTH,79,96
Sat 10 Jul 7:10pm,SCG,28493,Round 15,2004,SYD,ADE,58,45
Sun 11 Jul 1:10pm,Gabba,29295,Round 15,2004,BRL,WBD,136,68
Sun 11 Jul 2:10pm,MCG,54409,Round 15,2004,MEL,STK,146,89
Sun 11 Jul 2:10pm,AAMI Stadium,30109,Round 15,2004,POR,CAR,123,40
Fri 16 Jul 6:40pm,Domain Stadium,40674,Round 16,2004,WCE,ESS,117,73
Sat 17 Jul 2:10pm,Marvel Stadium,34631,Round 16,2004,RCH,STK,61,105
Sat 17 Jul 2:10pm,Princes Park,20732,Round 16,2004,CAR,NTH,70,62
Sat 17 Jul 7:10pm,MCG,34326,Round 16,2004,COL,BRL,73,109
Sat 17 Jul 7:10pm,AAMI Stadium,34855,Round 16,2004,ADE,FRE,80,92
Sun 18 Jul 1:10pm,GMHBA Stadium,20515,Round 16,2004,GEE,SYD,77,62
Sun 18 Jul 2:10pm,MCG,11682,Round 16,2004,HAW,POR,53,105
Sun 18 Jul 2:10pm,Marvel Stadium,25107,Round 16,2004,MEL,WBD,93,55
Fri 23 Jul 7:40pm,Marvel Stadium,50392,Round 17,2004,STK,ESS,127,92
Sat 24 Jul 2:10pm,MCG,20018,Round 17,2004,NTH,HAW,143,63
Sat 24 Jul 2:10pm,Domain Stadium,35037,Round 17,2004,FRE,SYD,118,91
Sat 24 Jul 7:10pm,Gabba,33443,Round 17,2004,BRL,ADE,189,48
Sat 24 Jul 7:10pm,Marvel Stadium,32675,Round 17,2004,WBD,COL,66,115
Sun 25 Jul 12:40pm,AAMI Stadium,26286,Round 17,2004,POR,WCE,102,76
Sun 25 Jul 2:10pm,Marvel Stadium,43210,Round 17,2004,GEE,CAR,131,74
Sun 25 Jul 2:10pm,MCG,25211,Round 17,2004,RCH,MEL,70,126
Fri 30 Jul 8:10pm,AAMI Stadium,37562,Round 18,2004,ADE,NTH,49,42
Sat 31 Jul 2:10pm,MCG,39933,Round 18,2004,COL,RCH,103,98
Sat 31 Jul 2:10pm,Princes Park,17092,Round 18,2004,CAR,FRE,63,111
Sat 31 Jul 7:10pm,SCG,34926,Round 18,2004,SYD,BRL,83,51
Sat 31 Jul 7:10pm,Marvel Stadium,35711,Round 18,2004,ESS,POR,119,79
Sun 1 Aug 1:10pm,GMHBA Stadium,21673,Round 18,2004,GEE,STK,101,94
Sun 1 Aug 2:10pm,Domain Stadium,36028,Round 18,2004,WCE,WBD,106,57
Sun 1 Aug 2:10pm,MCG,28392,Round 18,2004,MEL,HAW,107,63
Fri 6 Aug 6:40pm,Domain Stadium,40901,Round 19,2004,FRE,COL,73,106
Sat 7 Aug 1:10pm,UTAS Stadium,17101,Round 19,2004,STK,ADE,91,68
Sat 7 Aug 2:10pm,MCG,45083,Round 19,2004,ESS,CAR,57,74
Sat 7 Aug 7:10pm,SCG,24028,Round 19,2004,SYD,NTH,112,118
Sat 7 Aug 7:10pm,Marvel Stadium,22330,Round 19,2004,WBD,HAW,109,120
Sun 8 Aug 1:10pm,Gabba,31754,Round 19,2004,BRL,WCE,73,87
Sun 8 Aug 2:10pm,MCG,33176,Round 19,2004,RCH,GEE,83,114
Sun 8 Aug 2:10pm,AAMI Stadium,30702,Round 19,2004,POR,MEL,125,52
Fri 13 Aug 7:40pm,MCG,52983,Round 20,2004,ESS,COL,121,87
Sat 14 Aug 2:10pm,GMHBA Stadium,15209,Round 20,2004,GEE,FRE,75,25
Sat 14 Aug 2:10pm,MCG,17159,Round 20,2004,HAW,BRL,43,66
Sat 14 Aug 7:10pm,Marvel Stadium,34991,Round 20,2004,MEL,SYD,46,67
Sat 14 Aug 7:40pm,TIO Stadium,13271,Round 20,2004,WBD,POR,61,147
Sun 15 Aug 12:40pm,AAMI Stadium,35896,Round 20,2004,ADE,RCH,138,86
Sun 15 Aug 2:10pm,Domain Stadium,39631,Round 20,2004,WCE,CAR,111,49
Sun 15 Aug 2:10pm,Marvel Stadium,41664,Round 20,2004,NTH,STK,96,147
Fri 20 Aug 7:40pm,MCG,27226,Round 21,2004,COL,POR,70,107
Sat 21 Aug 2:10pm,AAMI Stadium,37576,Round 21,2004,ADE,GEE,109,87
Sat 21 Aug 2:10pm,Princes Park,22254,Round 21,2004,CAR,MEL,93,62
Sat 21 Aug 7:10pm,Marvel Stadium,24741,Round 21,2004,WBD,NTH,136,106
Sat 21 Aug 7:20pm,Accor Stadium,46440,Round 21,2004,SYD,ESS,110,90
Sun 22 Aug 1:10pm,Gabba,35823,Round 21,2004,BRL,STK,130,85
Sun 22 Aug 2:10pm,MCG,27007,Round 21,2004,HAW,RCH,109,86
Sun 22 Aug 2:10pm,Domain Stadium,41907,Round 21,2004,WCE,FRE,93,45
Fri 27 Aug 7:40pm,MCG,60898,Round 22,2004,COL,CAR,107,108
Sat 28 Aug 2:10pm,Domain Stadium,39882,Round 22,2004,WCE,MEL,107,67
Sat 28 Aug 2:10pm,MCG,29777,Round 22,2004,RCH,SYD,44,108
Sat 28 Aug 7:10pm,Marvel Stadium,35329,Round 22,2004,STK,FRE,112,83
Sat 28 Aug 7:10pm,Gabba,33122,Round 22,2004,BRL,NTH,170,57
Sun 29 Aug 12:40pm,AAMI Stadium,45473,Round 22,2004,ADE,POR,60,85
Sun 29 Aug 2:10pm,Marvel Stadium,39894,Round 22,2004,ESS,WBD,113,96
Sun 29 Aug 2:10pm,GMHBA Stadium,21192,Round 22,2004,GEE,HAW,123,58
Fri 3 Sep 7:30pm,Gabba,33582,QF,2004,BRL,STK,149,69
Sat 4 Sep 2:30pm,MCG,60903,EF,2004,MEL,ESS,99,104
Sat 4 Sep 7:30pm,Accor Stadium,40282,EF,2004,SYD,WCE,75,34
Sun 5 Sep 2:00pm,AAMI Stadium,39250,QF,2004,POR,GEE,117,62
Fri 10 Sep 7:30pm,MCG,50671,SF,2004,STK,SYD,107,56
Sat 11 Sep 7:30pm,MCG,53356,SF,2004,GEE,ESS,74,64
Fri 17 Sep 7:30pm,AAMI Stadium,46978,PF,2004,POR,STK,94,88
Sat 18 Sep 7:30pm,MCG,55768,PF,2004,BRL,GEE,84,75
Sat 25 Sep 2:30pm,MCG,77671,GF,2004,POR,BRL,113,73
