Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 25 May 4:05pm,Adelaide Oval,41630,R10,2019,ADE,WCE,73,85
Sat 25 May 7:25pm,Heritage Bank Stadium,13144,R10,2019,GCS,GEE,64,91
Sat 25 May 7:25pm,MCG,80176,R10,2019,RCH,ESS,73,50
Sun 26 May 1:10pm,MCG,20023,R10,2019,MEL,GWS,68,94
Sun 26 May 3:20pm,Optus Stadium,36383,R10,2019,FRE,BRL,73,72
Sun 26 May 3:20pm,Marvel Stadium,35058,R10,2019,STK,CAR,68,55
Fri 31 May 7:50pm,Marvel Stadium,29326,R11,2019,NTH,RCH,99,62
Sat 1 Jun 1:45pm,GIANTS Stadium,7581,R11,2019,GWS,GCS,126,43
Sat 1 Jun 1:45pm,MCG,41774,R11,2019,COL,FRE,75,79
Sat 1 Jun 4:35pm,GMHBA Stadium,29021,R11,2019,GEE,SYD,85,63
Sat 1 Jun 7:10pm,TIO Stadium,10634,R11,2019,MEL,ADE,88,90
Sat 1 Jun 7:25pm,Gabba,25051,R11,2019,BRL,HAW,85,66
Sun 2 Jun 12:20pm,Jiangwan Stadium,9412,R11,2019,STK,POR,69,139
Sun 2 Jun 3:20pm,Optus Stadium,53195,R11,2019,WCE,WBD,133,72
Sun 2 Jun 3:20pm,MCG,50423,R11,2019,ESS,CAR,74,33
Fri 7 Jun 7:50pm,MCG,65214,R12,2019,RCH,GEE,37,104
Sat 8 Jun 1:45pm,Marvel Stadium,32211,R12,2019,CAR,BRL,78,63
Sat 8 Jun 4:35pm,Heritage Bank Stadium,9305,R12,2019,GCS,NTH,72,99
Sat 8 Jun 7:10pm,Adelaide Oval,41710,R12,2019,ADE,GWS,82,61
Sun 9 Jun 3:20pm,SCG,36640,R12,2019,SYD,WCE,116,71
Mon 10 Jun 3:20pm,MCG,74036,R12,2019,COL,MEL,98,57
Thu 13 Jun 7:20pm,Adelaide Oval,40837,R13,2019,ADE,RCH,101,68
Fri 14 Jun 7:50pm,Marvel Stadium,44846,R13,2019,ESS,HAW,96,77
Sat 15 Jun 1:45pm,Riverway Stadium,7243,R13,2019,GCS,STK,76,80
Sat 15 Jun 2:35pm,Optus Stadium,37451,R13,2019,FRE,POR,100,79
Sat 15 Jun 7:25pm,Marvel Stadium,35479,R13,2019,CAR,WBD,100,103
Sun 16 Jun 3:20pm,Blundstone Arena,7832,R13,2019,NTH,GWS,68,91
Thu 20 Jun 6:10pm,Optus Stadium,52810,R14,2019,WCE,ESS,106,71
Fri 21 Jun 7:50pm,SCG,29553,R14,2019,SYD,HAW,82,63
Sat 22 Jun 1:45pm,MCG,20211,R14,2019,MEL,FRE,85,71
Sat 22 Jun 4:35pm,Marvel Stadium,22885,R14,2019,STK,BRL,59,115
Sat 22 Jun 7:10pm,Adelaide Oval,37726,R14,2019,POR,GEE,67,56
Sun 23 Jun 3:20pm,Marvel Stadium,39836,R14,2019,WBD,COL,73,82
Thu 27 Jun 7:20pm,Marvel Stadium,25195,R15,2019,ESS,GWS,77,71
Fri 28 Jun 7:50pm,GMHBA Stadium,28108,R15,2019,GEE,ADE,96,69
Sat 29 Jun 1:45pm,MCG,31895,R15,2019,HAW,WCE,71,77
Sat 29 Jun 4:35pm,SCG,26194,R15,2019,SYD,GCS,93,51
Sat 29 Jun 7:10pm,Adelaide Oval,25623,R15,2019,POR,WBD,41,66
Sat 29 Jun 7:25pm,Marvel Stadium,38801,R15,2019,COL,NTH,37,81
Sun 30 Jun 1:10pm,Marvel Stadium,40962,R15,2019,STK,RCH,70,103
Sun 30 Jun 3:20pm,Optus Stadium,37293,R15,2019,FRE,CAR,75,79
Sun 30 Jun 3:20pm,Gabba,24809,R15,2019,BRL,MEL,107,74
Fri 5 Jul 7:50pm,MCG,66407,R16,2019,HAW,COL,67,63
Sat 6 Jul 1:45pm,MCG,60199,R16,2019,ESS,SYD,76,66
Sat 6 Jul 2:10pm,Heritage Bank Stadium,16031,R16,2019,GCS,RCH,58,150
Sat 6 Jul 4:05pm,Adelaide Oval,50544,R16,2019,ADE,POR,44,101
Sat 6 Jul 6:10pm,Optus Stadium,56358,R16,2019,FRE,WCE,31,122
Sat 6 Jul 7:25pm,Marvel Stadium,35641,R16,2019,WBD,GEE,71,55
Sun 7 Jul 1:10pm,MCG,55593,R16,2019,CAR,MEL,100,105
Sun 7 Jul 3:20pm,Blundstone Arena,10696,R16,2019,NTH,STK,112,73
Sun 7 Jul 4:40pm,GIANTS Stadium,12268,R16,2019,GWS,BRL,74,94
Fri 12 Jul 6:10pm,Optus Stadium,56251,R17,2019,WCE,COL,77,78
Sat 13 Jul 1:45pm,SCG,32570,R17,2019,SYD,CAR,62,69
Sat 13 Jul 2:10pm,UTAS Stadium,13006,R17,2019,HAW,FRE,84,53
Sat 13 Jul 4:35pm,Marvel Stadium,45682,R17,2019,ESS,NTH,86,81
Sat 13 Jul 7:25pm,GMHBA Stadium,24035,R17,2019,GEE,STK,84,57
Sat 13 Jul 7:25pm,Heritage Bank Stadium,8741,R17,2019,GCS,ADE,56,151
Sun 14 Jul 1:10pm,MCG,38986,R17,2019,RCH,GWS,94,67
Sun 14 Jul 3:20pm,Marvel Stadium,26781,R17,2019,WBD,MEL,74,66
Sun 14 Jul 4:10pm,Adelaide Oval,33118,R17,2019,POR,BRL,49,97
Fri 19 Jul 7:20pm,Adelaide Oval,47735,R18,2019,ADE,ESS,75,96
Sat 20 Jul 1:45pm,MCG,41642,R18,2019,RCH,POR,101,63
Sat 20 Jul 2:10pm,Marvel Stadium,31765,R18,2019,CAR,GCS,99,75
Sat 20 Jul 4:35pm,GIANTS Stadium,15467,R18,2019,GWS,COL,122,75
Sat 20 Jul 6:10pm,Optus Stadium,33594,R18,2019,FRE,SYD,52,51
Sat 20 Jul 7:25pm,Gabba,23833,R18,2019,BRL,NTH,87,75
Sun 21 Jul 1:10pm,MCG,53636,R18,2019,GEE,HAW,61,85
Sun 21 Jul 2:50pm,TIO Traegar Park,7164,R18,2019,MEL,WCE,78,91
Sun 21 Jul 4:40pm,Marvel Stadium,21705,R18,2019,STK,WBD,116,89
Fri 26 Jul 7:50pm,MCG,78722,R19,2019,COL,RCH,66,98
Sat 27 Jul 1:45pm,UTAS Stadium,15157,R19,2019,HAW,BRL,60,87
Sat 27 Jul 2:10pm,MCG,38369,R19,2019,CAR,ADE,87,60
Sat 27 Jul 2:35pm,Optus Stadium,54376,R19,2019,WCE,NTH,121,72
Sat 27 Jul 7:10pm,Adelaide Oval,27591,R19,2019,POR,GWS,55,56
Sat 27 Jul 7:25pm,Marvel Stadium,22854,R19,2019,STK,MEL,104,85
Sun 28 Jul 1:10pm,Marvel Stadium,21181,R19,2019,WBD,FRE,113,66
Sun 28 Jul 3:20pm,SCG,32911,R19,2019,SYD,GEE,80,107
Sun 28 Jul 4:40pm,Heritage Bank Stadium,15759,R19,2019,GCS,ESS,96,106
Fri 2 Aug 7:50pm,Marvel Stadium,33226,R20,2019,NTH,HAW,86,64
Sat 3 Aug 1:45pm,Marvel Stadium,42940,R20,2019,ESS,POR,67,126
Sat 3 Aug 2:10pm,GIANTS Stadium,16116,R20,2019,GWS,SYD,83,81
Sat 3 Aug 2:35pm,Optus Stadium,36310,R20,2019,FRE,GEE,95,61
Sat 3 Aug 7:10pm,Adelaide Oval,39984,R20,2019,ADE,STK,92,70
Sat 3 Aug 7:25pm,MCG,37254,R20,2019,MEL,RCH,60,93
Sun 4 Aug 1:10pm,MCG,33577,R20,2019,COL,GCS,120,51
Sun 4 Aug 3:20pm,Marvel Stadium,32802,R20,2019,CAR,WCE,75,99
Sun 4 Aug 4:40pm,Gabba,25831,R20,2019,BRL,WBD,98,80
Fri 9 Aug 7:50pm,Manuka Oval,11741,R21,2019,GWS,HAW,29,85
Sat 10 Aug 1:40pm,Adelaide Oval,29568,R21,2019,POR,SYD,103,56
Sat 10 Aug 1:45pm,MCG,31903,R21,2019,MEL,COL,53,70
Sat 10 Aug 4:35pm,Gabba,22530,R21,2019,BRL,GCS,144,53
Sat 10 Aug 7:25pm,Marvel Stadium,41816,R21,2019,ESS,WBD,33,137
Sat 10 Aug 7:25pm,GMHBA Stadium,21664,R21,2019,GEE,NTH,69,14
Sun 11 Aug 1:10pm,Marvel Stadium,17715,R21,2019,STK,FRE,72,69
Sun 11 Aug 3:20pm,MCG,51039,R21,2019,RCH,CAR,73,45
Sun 11 Aug 3:20pm,Optus Stadium,54994,R21,2019,WCE,ADE,90,80
Fri 16 Aug 7:50pm,MCG,23700,R22,2019,MEL,SYD,42,95
Sat 17 Aug 1:45pm,MCG,51786,R22,2019,CAR,STK,78,68
Sat 17 Aug 2:10pm,Gabba,35608,R22,2019,BRL,GEE,75,74
Sat 17 Aug 4:05pm,Adelaide Oval,48175,R22,2019,ADE,COL,48,114
Sat 17 Aug 6:10pm,Optus Stadium,47833,R22,2019,FRE,ESS,55,87
Sat 17 Aug 7:25pm,Marvel Stadium,17063,R22,2019,NTH,POR,144,58
Sun 18 Aug 1:10pm,MCG,57415,R22,2019,RCH,WCE,88,82
Sun 18 Aug 3:20pm,GIANTS Stadium,10139,R22,2019,GWS,WBD,65,126
Sun 18 Aug 4:40pm,Marvel Stadium,31331,R22,2019,HAW,GCS,118,48
