Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 19 Jul 2:10pm,GMHBA Stadium,24801,Round 16,2008,GEE,WBD,131,70
Sat 19 Jul 2:10pm,MCG,56746,Round 16,2008,RCH,ESS,108,104
Sat 19 Jul 7:10pm,Marvel Stadium,41886,Round 16,2008,STK,HAW,119,89
Sat 19 Jul 7:10pm,Gabba,27784,Round 16,2008,BRL,WCE,113,67
Sun 20 Jul 1:10pm,Marvel Stadium,38401,Round 16,2008,CAR,SYD,119,121
Sun 20 Jul 2:40pm,Domain Stadium,31638,Round 16,2008,FRE,MEL,114,68
Sun 20 Jul 2:40pm,AAMI Stadium,31662,Round 16,2008,POR,ADE,92,80
Fri 25 Jul 7:40pm,MCG,86179,Round 17,2008,HAW,GEE,77,88
Sat 26 Jul 2:10pm,MCG,64785,Round 17,2008,ESS,COL,128,80
Sat 26 Jul 2:10pm,Domain Stadium,34037,Round 17,2008,WCE,STK,103,86
Sat 26 Jul 7:10pm,Marvel Stadium,31275,Round 17,2008,RCH,BRL,117,114
Sat 26 Jul 7:10pm,SCG,26260,Round 17,2008,SYD,ADE,53,77
Sun 27 Jul 12:40pm,AAMI Stadium,19072,Round 17,2008,POR,FRE,101,129
Sun 27 Jul 2:10pm,MCG,21330,Round 17,2008,MEL,NTH,70,98
Sun 27 Jul 4:40pm,Marvel Stadium,37879,Round 17,2008,WBD,CAR,98,126
Fri 1 Aug 7:40pm,MCG,58307,Round 18,2008,COL,HAW,62,116
Sat 2 Aug 2:10pm,MCG,46334,Round 18,2008,ESS,MEL,124,108
Sat 2 Aug 2:40pm,AAMI Stadium,40730,Round 18,2008,ADE,CAR,94,86
Sat 2 Aug 7:10pm,Marvel Stadium,42238,Round 18,2008,GEE,RCH,134,71
Sat 2 Aug 7:10pm,Heritage Bank Stadium,10037,Round 18,2008,NTH,BRL,92,84
Sun 3 Aug 1:10pm,Manuka Oval,13550,Round 18,2008,WBD,SYD,113,97
Sun 3 Aug 2:10pm,Marvel Stadium,22878,Round 18,2008,STK,POR,101,93
Sun 3 Aug 2:40pm,Domain Stadium,42096,Round 18,2008,FRE,WCE,116,83
Fri 8 Aug 7:10pm,MCG,34610,Round 19,2008,MEL,GEE,41,157
Sat 9 Aug 2:10pm,UTAS Stadium,19929,Round 19,2008,HAW,BRL,110,41
Sat 9 Aug 2:10pm,Marvel Stadium,29696,Round 19,2008,CAR,POR,132,66
Sat 9 Aug 7:10pm,SCG,20846,Round 19,2008,SYD,FRE,112,108
Sat 9 Aug 7:10pm,MCG,52135,Round 19,2008,COL,STK,97,83
Sun 10 Aug 1:10pm,Marvel Stadium,31957,Round 19,2008,NTH,WBD,136,116
Sun 10 Aug 2:40pm,Domain Stadium,35288,Round 19,2008,WCE,ESS,113,103
Sun 10 Aug 2:40pm,AAMI Stadium,37562,Round 19,2008,ADE,RCH,108,45
Fri 15 Aug 7:40pm,AAMI Stadium,23694,Round 20,2008,POR,COL,75,106
Sat 16 Aug 2:10pm,MCG,17958,Round 20,2008,MEL,WCE,79,45
Sat 16 Aug 2:10pm,Marvel Stadium,32184,Round 20,2008,ESS,ADE,73,129
Sat 16 Aug 7:10pm,Accor Stadium,44955,Round 20,2008,SYD,GEE,94,133
Sat 16 Aug 7:10pm,Gabba,27315,Round 20,2008,BRL,WBD,90,79
Sun 17 Aug 1:10pm,MCG,44523,Round 20,2008,RCH,HAW,105,76
Sun 17 Aug 2:10pm,Marvel Stadium,43406,Round 20,2008,CAR,NTH,90,141
Sun 17 Aug 2:40pm,Domain Stadium,34014,Round 20,2008,FRE,STK,69,112
Fri 22 Aug 7:40pm,Marvel Stadium,37294,Round 21,2008,WBD,ESS,151,105
Sat 23 Aug 2:10pm,MCG,24881,Round 21,2008,RCH,FRE,105,98
Sat 23 Aug 2:40pm,AAMI Stadium,18875,Round 21,2008,POR,MEL,129,51
Sat 23 Aug 7:10pm,Gabba,34327,Round 21,2008,BRL,CAR,109,115
Sat 23 Aug 7:10pm,Marvel Stadium,45570,Round 21,2008,COL,SYD,118,73
Sun 24 Aug 1:10pm,GMHBA Stadium,24288,Round 21,2008,GEE,NTH,115,82
Sun 24 Aug 2:10pm,Marvel Stadium,33811,Round 21,2008,STK,ADE,95,47
Sun 24 Aug 2:40pm,Domain Stadium,37040,Round 21,2008,WCE,HAW,62,133
Fri 29 Aug 6:40pm,Domain Stadium,35106,Round 22,2008,FRE,COL,80,56
Sat 30 Aug 1:10pm,MCG,22144,Round 22,2008,NTH,POR,72,148
Sat 30 Aug 2:10pm,GMHBA Stadium,21752,Round 22,2008,GEE,WCE,164,65
Sat 30 Aug 3:40pm,AAMI Stadium,37543,Round 22,2008,ADE,WBD,76,67
Sat 30 Aug 7:10pm,SCG,24076,Round 22,2008,SYD,BRL,114,53
Sat 30 Aug 7:10pm,Marvel Stadium,49057,Round 22,2008,CAR,HAW,81,159
Sun 31 Aug 2:10pm,MCG,37046,Round 22,2008,MEL,RCH,41,121
Sun 31 Aug 4:40pm,Marvel Stadium,46161,Round 22,2008,ESS,STK,39,147
Fri 5 Sep 7:50pm,MCG,76703,QF,2008,HAW,WBD,127,76
Sat 6 Sep 2:00pm,AAMI Stadium,37685,EF,2008,ADE,COL,94,125
Sat 6 Sep 7:30pm,Accor Stadium,19127,EF,2008,SYD,NTH,110,75
Sun 7 Sep 2:40pm,MCG,71653,QF,2008,GEE,STK,119,61
Fri 12 Sep 7:50pm,MCG,42731,SF,2008,WBD,SYD,106,69
Sat 13 Sep 7:30pm,MCG,76707,SF,2008,STK,COL,106,72
Fri 19 Sep 7:40pm,MCG,70140,PF,2008,GEE,WBD,83,54
Sat 20 Sep 7:00pm,MCG,77002,PF,2008,HAW,STK,118,64
Sat 27 Sep 2:30pm,MCG,100012,GF,2008,GEE,HAW,89,115
