Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 12 Jul,MCG,27992,Round 15,1997,MEL,CAR,119,100
Sat 12 Jul,AAMI Stadium,39921,Round 15,1997,ADE,STK,76,66
Sat 12 Jul,Victoria Park,23433,Round 15,1997,COL,FRE,160,60
Sun 13 Jul,MCG,49217,Round 15,1997,RCH,HAW,145,69
Sun 13 Jul,SCG,36077,Round 15,1997,SYD,ESS,79,78
Sun 13 Jul,Domain Stadium,29723,Round 15,1997,WCE,POR,85,67
Fri 18 Jul,Gabba,21348,Round 16,1997,BRL,ADE,118,87
Sat 19 Jul,MCG,58512,Round 16,1997,ESS,CAR,87,165
Sat 19 Jul,Waverley Park,43181,Round 16,1997,HAW,STK,62,141
Sat 19 Jul,GMHBA Stadium,24099,Round 16,1997,GEE,RCH,110,78
Sat 19 Jul,AAMI Stadium,37790,Round 16,1997,POR,COL,111,58
Sat 19 Jul,SCG,39318,Round 16,1997,SYD,WCE,112,75
Sun 20 Jul,MCG,23309,Round 16,1997,MEL,NTH,58,114
Sun 20 Jul,Domain Stadium,18392,Round 16,1997,FRE,WBD,97,91
Fri 25 Jul,MCG,33076,Round 17,1997,ESS,POR,72,122
Sat 26 Jul,Waverley Park,15939,Round 17,1997,HAW,FRE,62,71
Sat 26 Jul,AAMI Stadium,36297,Round 17,1997,ADE,RCH,185,48
Sat 26 Jul,SCG,32534,Round 17,1997,SYD,WBD,149,52
Sat 26 Jul,Princes Park,27689,Round 17,1997,CAR,NTH,58,96
Sun 27 Jul,Domain Stadium,34565,Round 17,1997,WCE,GEE,129,82
Sun 27 Jul,Waverley Park,34859,Round 17,1997,STK,BRL,92,44
Sun 27 Jul,MCG,37779,Round 17,1997,COL,MEL,134,82
Fri 1 Aug,MCG,38614,Round 18,1997,NTH,ESS,83,64
Sat 2 Aug,MCG,26901,Round 18,1997,MEL,SYD,53,169
Sat 2 Aug,GMHBA Stadium,21867,Round 18,1997,GEE,POR,159,74
Sat 2 Aug,Princes Park,18373,Round 18,1997,WBD,RCH,100,115
Sat 2 Aug,Gabba,19635,Round 18,1997,BRL,HAW,141,71
Sun 3 Aug,AAMI Stadium,42548,Round 18,1997,ADE,CAR,127,86
Sun 3 Aug,Domain Stadium,39711,Round 18,1997,FRE,WCE,49,82
Sun 3 Aug,MCG,68036,Round 18,1997,COL,STK,89,111
Fri 8 Aug,MCG,27021,Round 19,1997,NTH,BRL,116,59
Sat 9 Aug,WACA,15757,Round 19,1997,FRE,RCH,85,42
Sat 9 Aug,MCG,61650,Round 19,1997,COL,CAR,91,107
Sat 9 Aug,Waverley Park,20517,Round 19,1997,HAW,WCE,66,87
Sat 9 Aug,Princes Park,13058,Round 19,1997,WBD,MEL,102,64
Sun 10 Aug,SCG,39287,Round 19,1997,SYD,STK,119,128
Sun 10 Aug,AAMI Stadium,45498,Round 19,1997,POR,ADE,58,65
Sun 10 Aug,MCG,53901,Round 19,1997,ESS,GEE,73,68
Fri 15 Aug,WACA,21164,Round 20,1997,WCE,MEL,97,59
Sat 16 Aug,Gabba,20835,Round 20,1997,BRL,POR,93,93
Sat 16 Aug,GMHBA Stadium,23007,Round 20,1997,GEE,CAR,95,67
Sat 16 Aug,Waverley Park,26201,Round 20,1997,STK,FRE,77,64
Sat 16 Aug,MCG,50944,Round 20,1997,COL,ESS,91,81
Sun 17 Aug,AAMI Stadium,39632,Round 20,1997,ADE,WBD,60,103
Sun 17 Aug,MCG,29620,Round 20,1997,RCH,NTH,97,96
Sun 17 Aug,SCG,34111,Round 20,1997,SYD,HAW,135,77
Fri 22 Aug,MCG,32935,Round 21,1997,MEL,STK,62,114
Sat 23 Aug,Princes Park,27375,Round 21,1997,CAR,SYD,76,41
Sat 23 Aug,Western Oval,26704,Round 21,1997,WBD,WCE,86,68
Sat 23 Aug,MCG,26393,Round 21,1997,NTH,HAW,81,43
Sat 23 Aug,Gabba,21065,Round 21,1997,BRL,ESS,102,106
Sun 24 Aug,Domain Stadium,28751,Round 21,1997,FRE,GEE,68,100
Sun 24 Aug,MCG,22516,Round 21,1997,RCH,POR,146,61
Mon 25 Aug,AAMI Stadium,37661,Round 21,1997,ADE,COL,48,39
Fri 29 Aug,WACA,29402,Round 22,1997,WCE,BRL,120,81
Sat 30 Aug,Waverley Park,35706,Round 22,1997,HAW,WBD,87,105
Sat 30 Aug,MCG,15036,Round 22,1997,MEL,FRE,119,79
Sat 30 Aug,SCG,46168,Round 22,1997,SYD,GEE,90,100
Sat 30 Aug,Princes Park,34922,Round 22,1997,CAR,RCH,89,91
Sun 31 Aug,MCG,43660,Round 22,1997,COL,NTH,122,111
Sun 31 Aug,Princes Park,25636,Round 22,1997,ESS,ADE,102,98
Sun 31 Aug,AAMI Stadium,38589,Round 22,1997,POR,STK,84,117
Sat 6 Sep,MCG,62432,QF,1997,WBD,SYD,119,84
Sun 7 Sep,Waverley Park,50035,QF,1997,STK,BRL,135,89
Sun 7 Sep,MCG,55561,QF,1997,NTH,GEE,79,61
Sun 7 Sep,AAMI Stadium,43831,QF,1997,ADE,WCE,99,66
Sat 13 Sep,MCG,55781,SF,1997,NTH,WCE,98,85
Sat 13 Sep,AAMI Stadium,46319,SF,1997,ADE,GEE,76,68
Fri 19 Sep,MCG,77531,PF,1997,STK,NTH,104,73
Sat 20 Sep,MCG,70088,PF,1997,ADE,WBD,93,91
Sat 27 Sep,MCG,98828,GF,1997,ADE,STK,125,94
