Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 16 May,Domain Stadium,32484,Round 8,1999,WCE,ADE,126,72
Sun 16 May,GMHBA Stadium,21581,Round 8,1999,GEE,SYD,100,141
Sun 16 May,MCG,28217,Round 8,1999,RCH,BRL,135,119
Fri 21 May,MCG,44457,Round 9,1999,COL,WBD,88,126
Sat 22 May,Princes Park,24669,Round 9,1999,CAR,MEL,97,64
Sat 22 May,Waverley Park,46479,Round 9,1999,HAW,ESS,47,107
Sat 22 May,AAMI Stadium,38151,Round 9,1999,ADE,RCH,67,78
Sat 22 May,Domain Stadium,24218,Round 9,1999,FRE,NTH,86,116
Sun 23 May,SCG,36787,Round 9,1999,SYD,WCE,81,94
Sun 23 May,Gabba,22948,Round 9,1999,BRL,GEE,144,87
Sun 23 May,Waverley Park,22232,Round 9,1999,STK,POR,119,57
Fri 4 Jun,MCG,19178,Round 10,1999,MEL,FRE,90,144
Fri 4 Jun,AAMI Stadium,39389,Round 10,1999,ADE,ESS,61,109
Sat 5 Jun,MCG,45382,Round 10,1999,RCH,HAW,81,87
Sat 5 Jun,GMHBA Stadium,22906,Round 10,1999,GEE,STK,108,118
Sat 5 Jun,Gabba,17665,Round 10,1999,BRL,WBD,44,66
Sun 6 Jun,SCG,41280,Round 10,1999,SYD,COL,145,94
Sun 6 Jun,MCG,16429,Round 10,1999,NTH,POR,133,126
Sun 6 Jun,Domain Stadium,33313,Round 10,1999,WCE,CAR,84,101
Fri 11 Jun,MCG,61783,Round 11,1999,ESS,GEE,137,104
Sat 12 Jun,Princes Park,24235,Round 11,1999,CAR,BRL,78,94
Sat 12 Jun,AAMI Stadium,25753,Round 11,1999,POR,RCH,32,30
Sat 12 Jun,Waverley Park,46880,Round 11,1999,STK,SYD,73,102
Sun 13 Jun,Domain Stadium,23814,Round 11,1999,FRE,ADE,122,83
Sun 13 Jun,Princes Park,18977,Round 11,1999,WBD,HAW,76,76
Mon 14 Jun,SCG,15230,Round 11,1999,NTH,WCE,84,64
Mon 14 Jun,MCG,40031,Round 11,1999,COL,MEL,78,89
Fri 18 Jun,MCG,36013,Round 12,1999,RCH,GEE,101,66
Sat 19 Jun,Waverley Park,36381,Round 12,1999,HAW,STK,109,96
Sat 19 Jun,Gabba,24989,Round 12,1999,BRL,ESS,71,89
Sat 19 Jun,Princes Park,13513,Round 12,1999,WBD,FRE,115,79
Sat 19 Jun,AAMI Stadium,36737,Round 12,1999,ADE,COL,99,94
Sun 20 Jun,Domain Stadium,32596,Round 12,1999,WCE,POR,137,72
Sun 20 Jun,MCG,28350,Round 12,1999,MEL,NTH,92,93
Sun 20 Jun,Princes Park,26006,Round 12,1999,CAR,SYD,61,88
Fri 25 Jun,MCG,55230,Round 13,1999,ESS,WBD,80,76
Sat 26 Jun,AAMI Stadium,28739,Round 13,1999,POR,HAW,65,45
Sat 26 Jun,MCG,36558,Round 13,1999,NTH,CAR,89,53
Sat 26 Jun,GMHBA Stadium,19093,Round 13,1999,GEE,WCE,68,112
Sat 26 Jun,Waverley Park,40790,Round 13,1999,STK,COL,82,103
Sun 27 Jun,MCG,23371,Round 13,1999,MEL,ADE,109,91
Sun 27 Jun,SCG,25528,Round 13,1999,SYD,BRL,98,133
Sun 27 Jun,Domain Stadium,22865,Round 13,1999,FRE,RCH,126,127
Fri 2 Jul,MCG,29462,Round 14,1999,COL,POR,87,88
Sat 3 Jul,MCG,24189,Round 14,1999,NTH,BRL,102,100
Sat 3 Jul,Waverley Park,43614,Round 14,1999,STK,RCH,96,55
Sat 3 Jul,Domain Stadium,33541,Round 14,1999,WCE,MEL,112,77
Sun 4 Jul,AAMI Stadium,40209,Round 14,1999,ADE,GEE,159,96
Sun 4 Jul,MCG,35273,Round 14,1999,ESS,FRE,108,72
Sun 4 Jul,SCG,28420,Round 14,1999,SYD,WBD,101,123
Sun 4 Jul,Waverley Park,48353,Round 14,1999,HAW,CAR,55,89
Fri 9 Jul,MCG,32564,Round 15,1999,RCH,WCE,104,75
Sat 10 Jul,Gabba,22758,Round 15,1999,BRL,HAW,92,61
Sat 10 Jul,Princes Park,22720,Round 15,1999,CAR,ADE,136,88
Sat 10 Jul,GMHBA Stadium,24395,Round 15,1999,GEE,COL,128,125
Sat 10 Jul,MCG,35500,Round 15,1999,MEL,SYD,74,125
Sat 10 Jul,Domain Stadium,24411,Round 15,1999,FRE,STK,107,84
Sun 11 Jul,AAMI Stadium,34671,Round 15,1999,POR,ESS,99,62
Sun 11 Jul,MCG,44683,Round 15,1999,NTH,WBD,108,150
Fri 16 Jul,MCG,44898,Round 16,1999,RCH,MEL,107,82
Sat 17 Jul,Waverley Park,22268,Round 16,1999,STK,BRL,68,107
Sat 17 Jul,MCG,27747,Round 16,1999,WBD,ADE,99,97
Sat 17 Jul,SCG,10676,Round 16,1999,NTH,GEE,143,88
Sun 18 Jul,MCG,66207,Round 16,1999,ESS,CAR,146,70
Sun 18 Jul,AAMI Stadium,30750,Round 16,1999,POR,SYD,72,64
Sun 18 Jul,Domain Stadium,36763,Round 16,1999,WCE,FRE,72,119
Sun 18 Jul,Waverley Park,40319,Round 16,1999,HAW,COL,92,124
Fri 23 Jul,MCG,28854,Round 17,1999,MEL,STK,79,98
Sat 24 Jul,WACA,22987,Round 17,1999,FRE,POR,89,96
Sat 24 Jul,SCG,29507,Round 17,1999,SYD,RCH,96,55
Sat 24 Jul,GMHBA Stadium,19951,Round 17,1999,GEE,WBD,91,98
Sat 24 Jul,MCG,68831,Round 17,1999,ESS,NTH,158,132
Sun 25 Jul,MCG,53560,Round 17,1999,COL,CAR,96,153
Sun 25 Jul,AAMI Stadium,38679,Round 17,1999,ADE,HAW,125,76
Sun 25 Jul,Gabba,22186,Round 17,1999,BRL,WCE,166,66
Fri 30 Jul,MCG,38196,Round 18,1999,NTH,RCH,101,79
Sat 31 Jul,SCG,31776,Round 18,1999,SYD,ESS,79,93
Sat 31 Jul,WACA,26126,Round 18,1999,WCE,COL,108,72
Sat 31 Jul,Waverley Park,20131,Round 18,1999,STK,ADE,66,99
Sat 31 Jul,MCG,27408,Round 18,1999,MEL,GEE,80,101
Sun 1 Aug,Princes Park,24483,Round 18,1999,CAR,WBD,99,94
Sun 1 Aug,Waverley Park,13941,Round 18,1999,HAW,FRE,102,77
Sun 1 Aug,AAMI Stadium,33345,Round 18,1999,POR,BRL,66,118
Fri 6 Aug,MCG,55096,Round 19,1999,ESS,WCE,153,93
Sat 7 Aug,GMHBA Stadium,17234,Round 19,1999,GEE,POR,118,86
Sat 7 Aug,WACA,23372,Round 19,1999,FRE,CAR,57,126
Sat 7 Aug,SCG,27964,Round 19,1999,NTH,SYD,111,101
Sat 7 Aug,MCG,47621,Round 19,1999,RCH,COL,79,112
Sun 8 Aug,Princes Park,15804,Round 19,1999,WBD,STK,115,91
Sun 8 Aug,AAMI Stadium,33398,Round 19,1999,ADE,BRL,44,83
Sun 8 Aug,Waverley Park,16665,Round 19,1999,HAW,MEL,122,54
Fri 13 Aug,MCG,56129,Round 20,1999,COL,ESS,65,87
Sat 14 Aug,Waverley Park,26261,Round 20,1999,STK,NTH,89,114
Sat 14 Aug,WACA,24835,Round 20,1999,WCE,HAW,82,84
Sat 14 Aug,AAMI Stadium,26000,Round 20,1999,POR,MEL,63,46
Sat 14 Aug,MCG,31062,Round 20,1999,RCH,WBD,79,115
Sun 15 Aug,MCG,42272,Round 20,1999,GEE,CAR,113,104
Sun 15 Aug,Gabba,23845,Round 20,1999,BRL,FRE,181,67
Sun 15 Aug,SCG,34299,Round 20,1999,SYD,ADE,159,41
Fri 20 Aug,MCG,48835,Round 21,1999,ESS,RCH,147,89
Sat 21 Aug,Princes Park,24185,Round 21,1999,CAR,STK,106,45
Sat 21 Aug,MCG,18679,Round 21,1999,MEL,BRL,104,159
Sat 21 Aug,Waverley Park,31603,Round 21,1999,HAW,GEE,103,101
Sat 21 Aug,WACA,25126,Round 21,1999,FRE,SYD,76,109
Sun 22 Aug,AAMI Stadium,42669,Round 21,1999,POR,ADE,92,68
Sun 22 Aug,Princes Park,17267,Round 21,1999,WBD,WCE,106,104
Sun 22 Aug,MCG,33449,Round 21,1999,NTH,COL,113,100
Fri 27 Aug,MCG,34013,Round 22,1999,RCH,CAR,90,79
Sat 28 Aug,WACA,24696,Round 22,1999,WCE,STK,80,121
Sat 28 Aug,Victoria Park,24493,Round 22,1999,COL,BRL,52,94
Sat 28 Aug,MCG,47480,Round 22,1999,ESS,MEL,116,99
Sat 28 Aug,Princes Park,15183,Round 22,1999,WBD,POR,145,78
Sun 29 Aug,Waverley Park,72130,Round 22,1999,HAW,SYD,153,68
Sun 29 Aug,GMHBA Stadium,17378,Round 22,1999,GEE,FRE,139,88
Sun 29 Aug,AAMI Stadium,37662,Round 22,1999,ADE,NTH,66,142
Fri 3 Sep,MCG,41227,QF,1999,WCE,WBD,65,60
Sat 4 Sep,MCG,31476,QF,1999,NTH,POR,100,56
Sat 4 Sep,Gabba,26112,QF,1999,BRL,CAR,138,65
Sun 5 Sep,MCG,57687,QF,1999,ESS,SYD,123,54
Sat 11 Sep,Gabba,24045,SF,1999,BRL,WBD,126,73
Sat 11 Sep,MCG,55682,SF,1999,CAR,WCE,124,70
Fri 17 Sep,MCG,61031,PF,1999,NTH,BRL,123,78
Sat 18 Sep,MCG,80519,PF,1999,CAR,ESS,104,103
Sat 25 Sep,MCG,94228,GF,1999,NTH,CAR,124,89
