Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Fri 14 Apr 4:20pm,Marvel Stadium,42814,Round 4,2017,NTH,WBD,86,89
Sat 15 Apr 1:45pm,MCG,27829,Round 4,2017,MEL,FRE,104,106
Sat 15 Apr 4:35pm,Manuka Oval,9185,Round 4,2017,GWS,POR,112,81
Sat 15 Apr 7:10pm,Adelaide Oval,47492,Round 4,2017,ADE,ESS,153,88
Sat 15 Apr 7:25pm,Marvel Stadium,24968,Round 4,2017,CAR,GCS,82,108
Sun 16 Apr 3:20pm,Marvel Stadium,36650,Round 4,2017,COL,STK,55,69
Sun 16 Apr 4:40pm,Gabba,21669,Round 4,2017,BRL,RCH,67,119
Mon 17 Apr 3:20pm,MCG,62360,Round 4,2017,HAW,GEE,48,134
Fri 21 Apr 7:20pm,Adelaide Oval,43120,Round 5,2017,POR,CAR,137,47
Sat 22 Apr 1:45pm,Marvel Stadium,31822,Round 5,2017,WBD,BRL,122,90
Sat 22 Apr 4:35pm,Heritage Bank Stadium,12672,Round 5,2017,GCS,ADE,86,153
Sat 22 Apr 5:40pm,Domain Stadium,33319,Round 5,2017,FRE,NTH,67,62
Sat 22 Apr 7:25pm,SCG,34824,Round 5,2017,SYD,GWS,63,105
Sun 23 Apr 3:20pm,Marvel Stadium,33884,Round 5,2017,STK,GEE,88,126
Sun 23 Apr 4:40pm,MCG,28997,Round 5,2017,HAW,WCE,125,75
Mon 24 Apr 7:25pm,MCG,85657,Round 5,2017,RCH,MEL,88,75
Tue 25 Apr 3:20pm,MCG,87685,Round 5,2017,ESS,COL,100,82
Fri 28 Apr 7:50pm,Manuka Oval,14048,Round 6,2017,GWS,WBD,75,73
Sat 29 Apr 1:45pm,UTAS Stadium,15571,Round 6,2017,HAW,STK,55,130
Sat 29 Apr 2:10pm,MCG,32678,Round 6,2017,CAR,SYD,97,78
Sat 29 Apr 4:35pm,Gabba,13638,Round 6,2017,BRL,POR,67,150
Sat 29 Apr 6:10pm,Domain Stadium,40836,Round 6,2017,WCE,FRE,103,62
Sat 29 Apr 7:25pm,Marvel Stadium,15431,Round 6,2017,NTH,GCS,107,94
Sun 30 Apr 1:10pm,Marvel Stadium,44040,Round 6,2017,ESS,MEL,74,112
Sun 30 Apr 3:20pm,MCG,46457,Round 6,2017,GEE,COL,78,107
Sun 30 Apr 4:10pm,Adelaide Oval,51069,Round 6,2017,ADE,RCH,140,64
Fri 5 May 7:50pm,Marvel Stadium,21160,Round 7,2017,STK,GWS,108,85
Sat 6 May 1:45pm,Blundstone Arena,10064,Round 7,2017,NTH,ADE,145,86
Sat 6 May 2:10pm,MCG,70279,Round 7,2017,COL,CAR,56,79
Sat 6 May 4:05pm,Adelaide Oval,38333,Round 7,2017,POR,WCE,87,97
Sat 6 May 7:25pm,Heritage Bank Stadium,13648,Round 7,2017,GCS,GEE,124,99
Sat 6 May 7:25pm,Marvel Stadium,46387,Round 7,2017,WBD,RCH,80,75
Sun 7 May 1:10pm,SCG,25619,Round 7,2017,SYD,BRL,135,81
Sun 7 May 2:40pm,Domain Stadium,33393,Round 7,2017,FRE,ESS,116,79
Sun 7 May 3:20pm,MCG,38693,Round 7,2017,MEL,HAW,91,94
Fri 12 May 6:10pm,Domain Stadium,38934,Round 8,2017,WCE,WBD,69,61
Sat 13 May 1:45pm,UTAS Stadium,10553,Round 8,2017,HAW,BRL,113,75
Sat 13 May 2:10pm,Marvel Stadium,38014,Round 8,2017,STK,CAR,85,66
Sat 13 May 4:35pm,GIANTS Stadium,11360,Round 8,2017,GWS,COL,102,99
Sat 13 May 7:10pm,Adelaide Oval,47882,Round 8,2017,ADE,MEL,66,107
Sat 13 May 7:25pm,MCG,57172,Round 8,2017,ESS,GEE,110,93
Sun 14 May 1:10pm,MCG,31200,Round 8,2017,RCH,FRE,70,72
Sun 14 May 1:15pm,Jiangwan Stadium,10118,Round 8,2017,GCS,POR,38,110
Sun 14 May 4:40pm,Marvel Stadium,21589,Round 8,2017,NTH,SYD,78,120
Fri 19 May 7:50pm,GMHBA Stadium,30275,Round 9,2017,GEE,WBD,104,81
Sat 20 May 1:45pm,Marvel Stadium,29778,Round 9,2017,STK,SYD,68,118
Sat 20 May 4:35pm,GIANTS Stadium,10677,Round 9,2017,GWS,RCH,78,75
Sat 20 May 7:25pm,MCG,54252,Round 9,2017,COL,HAW,90,72
Sat 20 May 7:25pm,Gabba,13802,Round 9,2017,BRL,ADE,60,140
Sun 21 May 1:10pm,Marvel Stadium,36403,Round 9,2017,ESS,WCE,125,64
Sun 21 May 2:40pm,Domain Stadium,30313,Round 9,2017,FRE,CAR,86,51
Sun 21 May 3:20pm,MCG,33218,Round 9,2017,MEL,NTH,90,104
Thu 25 May 7:20pm,GMHBA Stadium,24909,Round 10,2017,GEE,POR,81,79
Fri 26 May 7:50pm,SCG,36221,Round 10,2017,SYD,HAW,75,81
Sat 27 May 1:45pm,Marvel Stadium,34685,Round 10,2017,WBD,STK,90,50
Sat 27 May 4:05pm,TIO Traegar Park,5072,Round 10,2017,MEL,GCS,122,87
Sat 27 May 7:10pm,Adelaide Oval,42415,Round 10,2017,ADE,FRE,143,43
Sat 27 May 7:25pm,MCG,85656,Round 10,2017,RCH,ESS,81,66
Sun 28 May 1:10pm,MCG,32750,Round 10,2017,COL,BRL,129,84
Sun 28 May 2:40pm,Domain Stadium,37057,Round 10,2017,WCE,GWS,90,98
Sun 28 May 3:20pm,Marvel Stadium,32802,Round 10,2017,CAR,NTH,96,113
Thu 1 Jun 7:20pm,Adelaide Oval,37910,Round 11,2017,POR,HAW,98,47
Fri 2 Jun 7:50pm,GMHBA Stadium,30468,Round 11,2017,GEE,ADE,96,74
Sat 3 Jun 1:45pm,Heritage Bank Stadium,11402,Round 11,2017,GCS,WCE,80,77
Sat 3 Jun 4:35pm,GIANTS Stadium,13671,Round 11,2017,GWS,ESS,117,101
Sat 3 Jun 7:25pm,Marvel Stadium,36100,Round 11,2017,NTH,RCH,66,101
Sun 4 Jun 2:40pm,Domain Stadium,34259,Round 11,2017,FRE,COL,85,105
Thu 8 Jun 7:20pm,SCG,20692,Round 12,2017,SYD,WBD,88,42
Fri 9 Jun 7:20pm,Adelaide Oval,46082,Round 12,2017,ADE,STK,111,54
Sat 10 Jun 1:45pm,MCG,27392,Round 12,2017,HAW,GCS,79,95
Sat 10 Jun 4:35pm,Gabba,11742,Round 12,2017,BRL,FRE,121,64
Sat 10 Jun 7:25pm,Marvel Stadium,34022,Round 12,2017,ESS,POR,131,61
Sun 11 Jun 3:20pm,Marvel Stadium,23194,Round 12,2017,CAR,GWS,71,70
Mon 12 Jun 3:20pm,MCG,70926,Round 12,2017,MEL,COL,104,100
Thu 15 Jun 6:10pm,Domain Stadium,35719,Round 13,2017,WCE,GEE,83,70
Fri 16 Jun 7:50pm,Marvel Stadium,26107,Round 13,2017,NTH,STK,72,89
Sat 17 Jun 1:45pm,MCG,58721,Round 13,2017,RCH,SYD,71,80
Sat 17 Jun 4:05pm,Adelaide Oval,31772,Round 13,2017,POR,BRL,121,81
Sat 17 Jun 7:25pm,Heritage Bank Stadium,11936,Round 13,2017,GCS,CAR,73,83
Sun 18 Jun 3:20pm,Marvel Stadium,33667,Round 13,2017,WBD,MEL,56,113
Thu 22 Jun 7:20pm,Adelaide Oval,45312,Round 14,2017,ADE,HAW,82,96
Fri 23 Jun 7:50pm,SCG,34575,Round 14,2017,SYD,ESS,86,85
Sat 24 Jun 1:45pm,MCG,35933,Round 14,2017,COL,POR,62,93
Sat 24 Jun 4:35pm,Gabba,11455,Round 14,2017,BRL,GWS,86,146
Sat 24 Jun 5:40pm,Domain Stadium,36622,Round 14,2017,WCE,MEL,96,99
Sat 24 Jun 7:25pm,Marvel Stadium,28263,Round 14,2017,WBD,NTH,107,106
Sun 25 Jun 1:10pm,GMHBA Stadium,29928,Round 14,2017,GEE,FRE,74,72
Sun 25 Jun 3:20pm,MCG,64448,Round 14,2017,RCH,CAR,84,58
Sun 25 Jun 4:40pm,Marvel Stadium,15844,Round 14,2017,STK,GCS,103,72
Fri 30 Jun 7:50pm,MCG,47464,Round 15,2017,MEL,SYD,50,85
Sat 1 Jul 1:45pm,Marvel Stadium,29671,Round 15,2017,WBD,WCE,80,87
Sat 1 Jul 2:10pm,MCG,33433,Round 15,2017,CAR,ADE,77,89
Sat 1 Jul 4:35pm,Heritage Bank Stadium,12779,Round 15,2017,GCS,NTH,118,99
Sat 1 Jul 7:10pm,Adelaide Oval,39979,Round 15,2017,POR,RCH,63,76
Sat 1 Jul 7:25pm,GIANTS Stadium,15007,Round 15,2017,GWS,GEE,68,68
Sun 2 Jul 1:10pm,Marvel Stadium,41246,Round 15,2017,ESS,BRL,82,90
Sun 2 Jul 2:40pm,Domain Stadium,30541,Round 15,2017,FRE,STK,80,89
Sun 2 Jul 3:20pm,MCG,56593,Round 15,2017,HAW,COL,118,94
Fri 7 Jul 7:20pm,Adelaide Oval,41948,Round 16,2017,ADE,WBD,104,45
Sat 8 Jul 1:45pm,UTAS Stadium,12156,Round 16,2017,HAW,GWS,97,97
Sat 8 Jul 2:10pm,MCG,63537,Round 16,2017,COL,ESS,80,117
Sat 8 Jul 4:35pm,SCG,32987,Round 16,2017,SYD,GCS,118,51
Sat 8 Jul 7:25pm,Marvel Stadium,47514,Round 16,2017,STK,RCH,138,71
Sat 8 Jul 7:25pm,Gabba,18769,Round 16,2017,BRL,GEE,78,163
Sun 9 Jul 1:10pm,Marvel Stadium,19267,Round 16,2017,NTH,FRE,82,86
Sun 9 Jul 2:40pm,Domain Stadium,36766,Round 16,2017,WCE,POR,88,120
Sun 9 Jul 3:20pm,MCG,47266,Round 16,2017,CAR,MEL,82,90
Fri 14 Jul 7:50pm,Marvel Stadium,47156,Round 17,2017,STK,ESS,57,118
Sat 15 Jul 1:40pm,Adelaide Oval,34138,Round 17,2017,POR,NTH,127,57
Sat 15 Jul 1:45pm,MCG,70345,Round 17,2017,GEE,HAW,88,85
Sat 15 Jul 4:35pm,Heritage Bank Stadium,17275,Round 17,2017,GCS,COL,88,103
Sat 15 Jul 7:10pm,TIO Stadium,12104,Round 17,2017,MEL,ADE,70,116
Sat 15 Jul 7:25pm,GIANTS Stadium,21924,Round 17,2017,GWS,SYD,83,96
Sun 16 Jul 1:10pm,Marvel Stadium,28188,Round 17,2017,RCH,BRL,112,81
Sun 16 Jul 2:40pm,Domain Stadium,38722,Round 17,2017,FRE,WCE,44,74
Sun 16 Jul 3:20pm,MCG,35157,Round 17,2017,CAR,WBD,62,82
Fri 21 Jul 7:20pm,Adelaide Oval,50464,Round 18,2017,ADE,GEE,91,70
Sat 22 Jul 1:45pm,Marvel Stadium,40359,Round 18,2017,ESS,NTH,132,105
Sat 22 Jul 2:10pm,MCG,27068,Round 18,2017,MEL,POR,88,65
Sat 22 Jul 4:35pm,Cazaly's Stadium,9364,Round 18,2017,WBD,GCS,110,56
Sat 22 Jul 5:40pm,Domain Stadium,30818,Round 18,2017,FRE,HAW,48,100
Sat 22 Jul 7:25pm,SCG,35773,Round 18,2017,SYD,STK,101,59
Sun 23 Jul 1:10pm,MCG,33467,Round 18,2017,RCH,GWS,64,45
Sun 23 Jul 3:20pm,Marvel Stadium,22927,Round 18,2017,COL,WCE,93,85
Sun 23 Jul 4:40pm,Gabba,18847,Round 18,2017,BRL,CAR,112,82
Fri 28 Jul 7:50pm,MCG,52181,Round 19,2017,HAW,SYD,72,66
Sat 29 Jul 1:45pm,Blundstone Arena,13939,Round 19,2017,NTH,MEL,76,72
Sat 29 Jul 2:10pm,GIANTS Stadium,11233,Round 19,2017,GWS,FRE,98,86
Sat 29 Jul 4:05pm,Adelaide Oval,30335,Round 19,2017,POR,STK,63,61
Sat 29 Jul 7:25pm,Heritage Bank Stadium,16207,Round 19,2017,GCS,RCH,65,98
Sat 29 Jul 7:25pm,Marvel Stadium,35460,Round 19,2017,CAR,GEE,58,123
Sun 30 Jul 1:10pm,Marvel Stadium,48754,Round 19,2017,WBD,ESS,127,97
Sun 30 Jul 2:40pm,Domain Stadium,32652,Round 19,2017,WCE,BRL,113,45
Sun 30 Jul 3:20pm,MCG,33269,Round 19,2017,COL,ADE,103,103
Fri 4 Aug 7:50pm,GMHBA Stadium,30833,Round 20,2017,GEE,SYD,61,107
Sat 5 Aug 1:45pm,Manuka Oval,14274,Round 20,2017,GWS,MEL,97,62
Sat 5 Aug 2:10pm,MCG,58562,Round 20,2017,ESS,CAR,84,76
Sat 5 Aug 4:35pm,Gabba,16148,Round 20,2017,BRL,WBD,89,103
Sat 5 Aug 5:40pm,Domain Stadium,27050,Round 20,2017,FRE,GCS,90,67
Sat 5 Aug 7:25pm,Marvel Stadium,33394,Round 20,2017,NTH,COL,57,111
Sun 6 Aug 1:10pm,Marvel Stadium,22688,Round 20,2017,STK,WCE,103,95
Sun 6 Aug 3:20pm,MCG,58342,Round 20,2017,RCH,HAW,93,64
Sun 6 Aug 4:10pm,Adelaide Oval,45028,Round 20,2017,ADE,POR,130,46
Fri 11 Aug 7:50pm,Marvel Stadium,30672,Round 21,2017,WBD,GWS,57,105
Sat 12 Aug 1:45pm,SCG,39281,Round 21,2017,SYD,FRE,143,39
Sat 12 Aug 2:10pm,GMHBA Stadium,32266,Round 21,2017,GEE,RCH,80,66
Sat 12 Aug 4:35pm,Gabba,17772,Round 21,2017,BRL,GCS,142,84
Sat 12 Aug 5:40pm,Domain Stadium,30491,Round 21,2017,WCE,CAR,100,83
Sat 12 Aug 7:25pm,Marvel Stadium,38487,Round 21,2017,ESS,ADE,80,123
Sun 13 Aug 1:10pm,MCG,53115,Round 21,2017,MEL,STK,96,72
Sun 13 Aug 3:20pm,UTAS Stadium,14509,Round 21,2017,HAW,NTH,116,89
Sun 13 Aug 4:10pm,Adelaide Oval,37533,Round 21,2017,POR,COL,98,71
Fri 18 Aug 7:20pm,Adelaide Oval,51466,Round 22,2017,ADE,SYD,80,83
Sat 19 Aug 1:45pm,Mars Stadium,10087,Round 22,2017,WBD,POR,79,96
Sat 19 Aug 2:10pm,MCG,47889,Round 22,2017,COL,GEE,59,70
Sat 19 Aug 4:35pm,GIANTS Stadium,15751,Round 22,2017,GWS,WCE,81,60
Sat 19 Aug 7:25pm,Heritage Bank Stadium,16817,Round 22,2017,GCS,ESS,57,90
Sat 19 Aug 7:25pm,Marvel Stadium,35799,Round 22,2017,CAR,HAW,77,70
Sun 20 Aug 1:10pm,MCG,30422,Round 22,2017,MEL,BRL,104,91
Sun 20 Aug 2:40pm,Domain Stadium,34204,Round 22,2017,FRE,RCH,51,155
Sun 20 Aug 3:20pm,Marvel Stadium,29126,Round 22,2017,STK,NTH,127,78
Fri 25 Aug 7:50pm,Marvel Stadium,48090,Round 23,2017,HAW,WBD,99,90
Sat 26 Aug 1:45pm,MCG,51223,Round 23,2017,COL,MEL,99,83
Sat 26 Aug 2:10pm,Gabba,15416,Round 23,2017,BRL,NTH,79,130
Sat 26 Aug 4:35pm,SCG,38965,Round 23,2017,SYD,CAR,138,57
Sat 26 Aug 7:10pm,Adelaide Oval,34288,Round 23,2017,POR,GCS,135,20
Sat 26 Aug 7:25pm,GMHBA Stadium,30087,Round 23,2017,GEE,GWS,103,59
Sun 27 Aug 1:10pm,Marvel Stadium,42665,Round 23,2017,ESS,FRE,107,92
Sun 27 Aug 2:40pm,Domain Stadium,39367,Round 23,2017,WCE,ADE,100,71
Sun 27 Aug 3:20pm,MCG,69104,Round 23,2017,RCH,STK,122,81
Thu 7 Sep 7:20pm,Adelaide Oval,52805,QF,2017,ADE,GWS,84,48
Fri 8 Sep 7:50pm,MCG,95028,QF,2017,GEE,RCH,40,91
Sat 9 Sep 4:20pm,SCG,46323,EF,2017,SYD,ESS,121,56
Sat 9 Sep 7:20pm,Adelaide Oval,41172,EF,2017,POR,WCE,76,78
Fri 15 Sep 7:50pm,MCG,55529,SF,2017,GEE,SYD,98,39
Sat 16 Sep 7:25pm,GIANTS Stadium,14865,SF,2017,GWS,WCE,125,58
Fri 22 Sep 7:20pm,Adelaide Oval,53817,PF,2017,ADE,GEE,136,75
Sat 23 Sep 4:45pm,MCG,94258,PF,2017,RCH,GWS,103,67
Sat 30 Sep 2:30pm,MCG,100021,GF,2017,ADE,RCH,60,108
