Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 23 Apr,Gabba,12009,Round 4,1995,BRL,CAR,82,119
Sun 23 Apr,AAMI Stadium,42723,Round 4,1995,ADE,WCE,56,46
Sun 23 Apr,Princes Park,16969,Round 4,1995,WBD,MEL,103,80
Mon 24 Apr,MCG,62606,Round 4,1995,RCH,NTH,134,85
Tue 25 Apr,MCG,94825,Round 4,1995,COL,ESS,111,111
Sat 29 Apr,WACA,30294,Round 5,1995,WCE,MEL,90,74
Sat 29 Apr,Western Oval,16800,Round 5,1995,WBD,FRE,98,96
Sat 29 Apr,GMHBA Stadium,19644,Round 5,1995,GEE, Fitzroy,181,92
Sat 29 Apr,MCG,24379,Round 5,1995,RCH,BRL,116,96
Sun 30 Apr,SCG,15491,Round 5,1995,SYD,ADE,144,87
Sun 30 Apr,Waverley Park,40715,Round 5,1995,HAW,COL,96,37
Sun 30 Apr,Princes Park,17930,Round 5,1995,ESS,STK,154,38
Sun 30 Apr,MCG,42729,Round 5,1995,NTH,CAR,50,84
Fri 5 May,AAMI Stadium,40406,Round 6,1995,ADE,MEL,77,69
Sat 6 May,MCG,59954,Round 6,1995,COL,RCH,82,94
Sat 6 May,Princes Park,24527,Round 6,1995,CAR,WCE,90,67
Sat 6 May,Waverley Park,15440,Round 6,1995,STK, Fitzroy,73,84
Sat 6 May,Western Oval,20749,Round 6,1995,WBD,GEE,62,150
Sun 7 May,WACA,22804,Round 6,1995,FRE,SYD,163,105
Sun 7 May,Princes Park,17646,Round 6,1995,ESS,BRL,128,100
Sun 7 May,MCG,32207,Round 6,1995,NTH,HAW,144,97
Fri 12 May,MCG,38791,Round 7,1995,RCH,ADE,72,58
Sat 13 May,MCG,73753,Round 7,1995,ESS,CAR,67,75
Sat 13 May,Western Oval,11082,Round 7,1995,Fitzroy ,NTH,88,118
Sat 13 May,GMHBA Stadium,24842,Round 7,1995,GEE,HAW,73,78
Sat 13 May,Victoria Park,22835,Round 7,1995,COL,SYD,97,76
Sat 13 May,Waverley Park,13280,Round 7,1995,STK,WBD,105,87
Sun 14 May,Domain Stadium,40356,Round 7,1995,WCE,FRE,151,66
Sun 14 May,MCG,12783,Round 7,1995,MEL,BRL,82,75
Fri 19 May,SCG,23744,Round 8,1995,SYD,CAR,132,60
Sat 20 May,AAMI Stadium,39888,Round 8,1995,ADE, Fitzroy,66,99
Sat 20 May,Victoria Park,22466,Round 8,1995,COL,FRE,131,93
Sat 20 May,Waverley Park,24372,Round 8,1995,HAW,MEL,50,112
Sat 20 May,Western Oval,17741,Round 8,1995,WBD,NTH,84,105
Sat 20 May,MCG,65335,Round 8,1995,RCH,GEE,91,163
Sun 21 May,Gabba,7648,Round 8,1995,BRL,STK,115,94
Sun 21 May,Domain Stadium,34731,Round 8,1995,WCE,ESS,90,108
Fri 26 May,MCG,44780,Round 9,1995,NTH,GEE,79,140
Sat 27 May,MCG,38719,Round 9,1995,ESS,WBD,101,67
Sat 27 May,AAMI Stadium,38740,Round 9,1995,ADE,HAW,60,58
Sat 27 May,Waverley Park,17902,Round 9,1995,STK,CAR,80,24
Sat 27 May,Bruce Stadium,11282,Round 9,1995,WCE, Fitzroy,82,54
Sun 28 May,MCG,51774,Round 9,1995,MEL,COL,85,58
Sun 28 May,SCG,23475,Round 9,1995,SYD,RCH,90,116
Sun 28 May,Domain Stadium,17574,Round 9,1995,FRE,BRL,120,54
Fri 2 Jun,MCG,59354,Round 10,1995,NTH,ESS,126,99
Sat 3 Jun,MCG,26630,Round 10,1995,MEL,SYD,102,77
Sat 3 Jun,GMHBA Stadium,26314,Round 10,1995,GEE,ADE,116,91
Sat 3 Jun,Waverley Park,14890,Round 10,1995,STK,FRE,60,131
Sat 3 Jun,Victoria Park,23356,Round 10,1995,COL, Fitzroy,93,79
Sun 4 Jun,MCG,33042,Round 10,1995,RCH,WBD,96,64
Sun 4 Jun,Princes Park,29520,Round 10,1995,CAR,HAW,172,70
Sun 4 Jun,Domain Stadium,26261,Round 10,1995,WCE,BRL,112,67
Fri 9 Jun,MCG,36528,Round 11,1995,COL,STK,161,87
Sat 10 Jun,Princes Park,17041,Round 11,1995,RCH,WCE,123,63
Sat 10 Jun,MCG,77643,Round 11,1995,ESS,GEE,112,123
Sat 10 Jun,AAMI Stadium,36955,Round 11,1995,ADE,WBD,90,46
Sun 11 Jun,Gabba,8209,Round 11,1995,BRL, Fitzroy,132,74
Sun 11 Jun,Domain Stadium,28013,Round 11,1995,FRE,NTH,72,143
Mon 12 Jun,Waverley Park,19737,Round 11,1995,HAW,SYD,113,71
Mon 12 Jun,MCG,53290,Round 11,1995,MEL,CAR,80,112
Fri 23 Jun,MCG,47237,Round 12,1995,ESS,HAW,78,60
Sat 24 Jun,MCG,26403,Round 12,1995,RCH, Fitzroy,109,103
Sat 24 Jun,Waverley Park,27421,Round 12,1995,COL,WBD,71,71
Sat 24 Jun,AAMI Stadium,40981,Round 12,1995,ADE,FRE,105,84
Sat 24 Jun,Princes Park,30843,Round 12,1995,CAR,GEE,112,109
Sun 25 Jun,Gabba,11996,Round 12,1995,BRL,NTH,89,133
Sun 25 Jun,Waverley Park,18390,Round 12,1995,STK,MEL,73,90
Sun 25 Jun,Domain Stadium,24574,Round 12,1995,WCE,SYD,73,72
Fri 30 Jun,MCG,33407,Round 13,1995,COL,ADE,152,56
Sat 1 Jul,GMHBA Stadium,23743,Round 13,1995,GEE,WCE,116,64
Sat 1 Jul,MCG,42548,Round 13,1995,MEL,RCH,95,84
Sat 1 Jul,Waverley Park,14301,Round 13,1995,STK,NTH,84,121
Sat 1 Jul,Western Oval,11556,Round 13,1995,WBD,BRL,69,53
Sun 2 Jul,Princes Park,12503,Round 13,1995,HAW, Fitzroy,151,52
Sun 2 Jul,Domain Stadium,25465,Round 13,1995,FRE,CAR,49,106
Sun 2 Jul,SCG,21853,Round 13,1995,SYD,ESS,138,119
Fri 7 Jul,MCG,66719,Round 14,1995,NTH,COL,125,73
Sat 8 Jul,GMHBA Stadium,22459,Round 14,1995,GEE,BRL,111,98
Sat 8 Jul,Waverley Park,19373,Round 14,1995,HAW,WCE,56,97
Sat 8 Jul,MCG,40269,Round 14,1995,ESS,ADE,182,60
Sun 9 Jul,SCG,14979,Round 14,1995,SYD,STK,94,119
Sun 9 Jul,MCG,84745,Round 14,1995,RCH,CAR,85,115
Sun 9 Jul,Domain Stadium,16161,Round 14,1995,FRE,MEL,50,102
Sun 9 Jul,Western Oval,16745,Round 14,1995,Fitzroy ,WBD,79,146
Fri 14 Jul,MCG,76628,Round 15,1995,RCH,ESS,101,101
Sat 15 Jul,Princes Park,22543,Round 15,1995,CAR,ADE,133,100
Sat 15 Jul,MCG,22524,Round 15,1995,NTH,SYD,84,113
Sat 15 Jul,Western Oval,8862,Round 15,1995,Fitzroy ,MEL,50,131
Sat 15 Jul,Waverley Park,14167,Round 15,1995,HAW,FRE,118,74
Sun 16 Jul,Domain Stadium,30169,Round 15,1995,WCE,WBD,61,87
Sun 16 Jul,Gabba,11467,Round 15,1995,BRL,COL,80,129
Sun 16 Jul,MCG,37382,Round 15,1995,STK,GEE,93,85
Fri 21 Jul,AAMI Stadium,34301,Round 16,1995,ADE,NTH,65,54
Sat 22 Jul,Princes Park,18416,Round 16,1995,GEE,MEL,111,82
Sat 22 Jul,SCG,15708,Round 16,1995,SYD,WBD,79,134
Sat 22 Jul,MCG,25295,Round 16,1995,ESS, Fitzroy,150,79
Sat 22 Jul,Waverley Park,13490,Round 16,1995,STK,WCE,64,122
Sun 23 Jul,Gabba,8209,Round 16,1995,BRL,HAW,104,97
Sun 23 Jul,MCG,78934,Round 16,1995,COL,CAR,68,90
Sun 23 Jul,Domain Stadium,18723,Round 16,1995,FRE,RCH,67,74
Fri 28 Jul,MCG,28838,Round 17,1995,NTH,MEL,80,102
Sat 29 Jul,MCG,29102,Round 17,1995,ESS,FRE,135,87
Sat 29 Jul,Princes Park,15715,Round 17,1995,STK,RCH,107,62
Sat 29 Jul,Western Oval,16673,Round 17,1995,WBD,HAW,57,52
Sat 29 Jul,GMHBA Stadium,28600,Round 17,1995,GEE,SYD,151,74
Sun 30 Jul,Domain Stadium,35332,Round 17,1995,WCE,COL,129,79
Sun 30 Jul,Waverley Park,15567,Round 17,1995,CAR, Fitzroy,161,64
Sun 30 Jul,AAMI Stadium,33829,Round 17,1995,ADE,BRL,46,76
Fri 4 Aug,MCG,37543,Round 18,1995,RCH,HAW,99,55
Sat 5 Aug,Princes Park,11822,Round 18,1995,NTH,WCE,106,44
Sat 5 Aug,MCG,52523,Round 18,1995,MEL,ESS,73,106
Sat 5 Aug,Waverley Park,13141,Round 18,1995,STK,ADE,68,98
Sun 6 Aug,MCG,62212,Round 18,1995,COL,GEE,99,95
Sun 6 Aug,Princes Park,24084,Round 18,1995,CAR,WBD,106,81
Sun 6 Aug,Domain Stadium,20073,Round 18,1995,FRE, Fitzroy,116,64
Sun 6 Aug,SCG,8150,Round 18,1995,SYD,BRL,111,126
Fri 11 Aug,MCG,51247,Round 19,1995,NTH,RCH,110,100
Sat 12 Aug,MCG,77448,Round 19,1995,ESS,COL,110,102
Sat 12 Aug,Waverley Park,19852,Round 19,1995,HAW,STK,97,105
Sat 12 Aug,Western Oval,17697,Round 19,1995,WBD,MEL,78,58
Sat 12 Aug,GMHBA Stadium,20679,Round 19,1995,GEE,FRE,106,83
Sun 13 Aug,Princes Park,16350,Round 19,1995,CAR,BRL,85,71
Sun 13 Aug,Domain Stadium,30507,Round 19,1995,WCE,ADE,177,42
Sun 13 Aug,Western Oval,7426,Round 19,1995,Fitzroy ,SYD,44,170
Fri 18 Aug,MCG,51746,Round 20,1995,COL,HAW,104,101
Sat 19 Aug,Waverley Park,34121,Round 20,1995,STK,ESS,75,151
Sat 19 Aug,MCG,24874,Round 20,1995,MEL,WCE,75,104
Sat 19 Aug,Western Oval,9196,Round 20,1995,Fitzroy ,GEE,65,106
Sat 19 Aug,AAMI Stadium,38529,Round 20,1995,ADE,SYD,93,139
Sat 19 Aug,Princes Park,32065,Round 20,1995,CAR,NTH,122,103
Sun 20 Aug,Domain Stadium,18175,Round 20,1995,FRE,WBD,116,85
Sun 20 Aug,Gabba,11524,Round 20,1995,BRL,RCH,160,83
Fri 25 Aug,MCG,22800,Round 21,1995,MEL,ADE,115,146
Sat 26 Aug,Princes Park,9363,Round 21,1995,STK, Fitzroy,117,90
Sat 26 Aug,Waverley Park,21513,Round 21,1995,HAW,NTH,68,113
Sat 26 Aug,Gabba,12657,Round 21,1995,BRL,ESS,116,84
Sat 26 Aug,GMHBA Stadium,25057,Round 21,1995,GEE,WBD,110,125
Sat 26 Aug,MCG,70809,Round 21,1995,RCH,COL,109,55
Sun 27 Aug,Domain Stadium,41705,Round 21,1995,WCE,CAR,104,105
Sun 27 Aug,SCG,10410,Round 21,1995,SYD,FRE,127,144
Fri 1 Sep,Gabba,11842,Round 22,1995,BRL,MEL,110,89
Sat 2 Sep,Princes Park,14907,Round 22,1995,NTH, Fitzroy,204,101
Sat 2 Sep,MCG,87984,Round 22,1995,ESS,CAR,67,108
Sat 2 Sep,Western Oval,19442,Round 22,1995,WBD,STK,78,132
Sat 2 Sep,AAMI Stadium,40168,Round 22,1995,ADE,RCH,86,123
Sat 2 Sep,Waverley Park,32747,Round 22,1995,HAW,GEE,102,148
Sun 3 Sep,Domain Stadium,39844,Round 22,1995,FRE,WCE,58,111
Sun 3 Sep,SCG,18191,Round 22,1995,SYD,COL,127,104
Fri 8 Sep,MCG,68226,QF,1995,NTH,RCH,114,84
Sat 9 Sep,Waverley Park,36102,QF,1995,ESS,WCE,74,55
Sat 9 Sep,MCG,59889,QF,1995,GEE,WBD,155,73
Sun 10 Sep,MCG,52092,QF,1995,CAR,BRL,90,77
Sat 16 Sep,MCG,88308,SF,1995,RCH,ESS,86,73
Sun 17 Sep,MCG,53759,SF,1995,NTH,WCE,129,71
Sat 23 Sep,MCG,72552,PF,1995,CAR,NTH,118,56
Sat 23 Sep,Waverley Park,70321,PF,1995,GEE,RCH,129,40
Sat 30 Sep,MCG,93670,GF,1995,CAR,GEE,141,80
